code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price,P/E,EPS,DY,52w low,52w high,P/E min,P/E max,P/E mid,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg
3514,MARCO HOLDINGS BERHAD,Personal Goods,2020-12-01,10,2.0,0.22,0.04,0.135,9.0,0.02,2.22,0.1,0.185,7.5,14.0,10.75,2.12,2.26,-5.86,2.12
4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,Personal Goods,2020-12-01,10,2.5,15.83,0.0,14.54,16.0,0.89,5.71,9.8,16.2,12.46,23.12,17.79,0.0,-21.11,-23.28,-10.47
5081,ESTHETICS INTERNATIONAL GROUP BERHAD,Personal Goods,2020-03-01,10,2.0,0.38,0.0,0.415,50.0,0.01,4.22,0.37,0.5,10.0,65.5,37.75,0.0,-27.41,-21.96,0.0
5156,XIDELANG HOLDINGS LTD,Personal Goods,2018-12-01,10,1.0,-0.0,-0.0,0.04,-22.0,-0.0,0.0,0.035,0.105,0.91,29.0,14.96,73.49,73.49,-34.18,0.0
5172,K-STAR SPORTS LIMITED,Personal Goods,2020-12-01,10,1.0,0.13,-0.0,0.085,-14.0,-0.01,0.0,0.07,0.98,-25.5,-0.12,-12.81,0.0,0.0,0.0,0.0
5247,KAREX BERHAD,Personal Goods,2020-06-01,9,2.5,0.58,0.0,0.485,93.0,0.01,2.06,0.485,1.23,34.43,82.0,58.22,0.0,-80.72,-68.39,-36.16
5295,INNATURE BERHAD,Personal Goods,2020-12-01,5,3.0,0.27,0.0,0.63,20.0,0.03,2.38,0.37,0.76,0.0,17.67,8.84,0.0,-5.3,0.0,0.0
6068,PCCS GROUP BERHAD,Personal Goods,2020-03-01,10,1.5,0.09,0.0,0.455,31.0,0.01,2.2,0.34,0.625,-4.9,22.25,8.68,0.0,0.0,0.0,-0.67
7087,MAGNI-TECH INDUSTRIES BERHAD,Personal Goods,2020-04-01,10,4.0,4.9,0.11,2.29,8.0,0.29,4.85,1.992,2.6489999999999996,7.83,25.95,16.89,0.39,0.39,18.42,21.54
7130,KPOWER BERHAD,Personal Goods,2020-06-01,7,2.5,1.12,2.72,0.815,9.0,0.09,2.77,0.598,2.91,-32.5,57.5,12.5,30.19,0.0,0.0,30.19
7139,NICHE CAPITAL EMAS HOLDINGS BERHAD,Personal Goods,2020-06-01,9,1.0,0.0,-0.0,0.205,-80.0,-0.0,0.0,0.055,0.53,-12.5,-0.92,-6.71,0.0,0.0,0.0,0.0
7154,CAELY HOLDINGS BHD,Personal Goods,2020-03-01,10,1.0,-2.96,-0.0,0.315,-6.0,-0.06,0.0,0.295,0.8,-6.4,105.0,49.3,0.0,0.0,0.0,0.0
7168,PRG HOLDINGS BERHAD,Personal Goods,2020-12-01,10,1.0,-0.48,-0.0,0.175,-7.0,-0.02,0.0,0.145,0.315,-25.5,74.0,24.25,0.0,0.0,0.0,0.0
7184,G3 GLOBAL BERHAD,Personal Goods,2020-12-01,10,1.0,0.0,-0.0,0.17,-36.0,-0.0,0.0,0.14,0.885,-201.0,-23.0,-112.0,0.0,0.0,0.0,0.0
7209,CHEETAH HOLDINGS BERHAD,Personal Goods,2020-06-01,9,1.0,0.35,0.0,2.05,39.0,0.05,0.0,0.27,2.98,-9.33,23.5,7.08,0.0,0.0,0.0,0.0
7234,MESB BERHAD,Personal Goods,2020-06-01,10,1.0,-2.65,-0.0,0.45,-2.0,-0.21,0.0,0.19,0.63,-7.25,32.5,12.62,0.0,0.0,0.0,0.0
7722,ASIA BRANDS BERHAD,Personal Goods,2020-03-01,10,1.5,0.53,1.29,0.56,9.0,0.07,1.79,0.34,0.985,-2.67,17.75,7.54,18.46,0.0,18.46,-13.41
8532,PERTAMA DIGITAL BERHAD,Personal Goods,2020-06-01,10,1.5,0.0,0.0,0.57,234.0,0.0,0.0,0.33,0.61,-1.05,68.5,33.72,0.0,0.0,-5.93,-32.92
8931,JERASIA CAPITAL BERHAD,Personal Goods,2020-06-01,10,1.5,-5.05,-0.0,0.25,0.0,-0.97,0.0,0.225,0.97,-0.58,11.0,5.21,0.0,0.0,0.0,0.0
8966,PROLEXUS BERHAD,Personal Goods,2020-07-01,10,2.0,2.27,1.66,0.605,4.0,0.14,1.65,0.43799999999999994,1.611,9.14,23.33,16.24,11.86,-5.9,-7.72,11.86
9288,BONIA CORPORATION BERHAD,Personal Goods,2020-06-01,10,1.0,1.18,0.0,0.9,21.0,0.04,4.28,0.46799999999999997,1.05,4.0,55.0,29.5,0.0,-55.27,-42.52,-21.87
9369,TEO GUAN LEE CORPORATION BERHAD,Personal Goods,2020-06-01,10,1.5,1.7,0.0,2.86,23.0,0.12,1.05,0.91,3.18,6.67,21.6,14.14,0.0,-22.73,-13.93,-13.81
0002,KOTRA INDUSTRIES BERHAD,Pharmaceuticals,2020-06-01,10,2.5,2.22,1.02,2.32,17.0,0.13,3.88,2.3,4.45,11.0,23.11,17.06,7.87,31.86,92.71,7.87
0201,NOVA WELLNESS GROUP BERHAD,Pharmaceuticals,2020-06-01,6,3.0,0.4,0.06,0.86,18.0,0.05,2.09,0.705,1.3019999999999998,0.0,16.0,8.0,1.14,-1.77,1.14,0.0
7081,PHARMANIAGA BERHAD,Pharmaceuticals,2020-12-01,10,1.5,2.31,0.0,0.95,44.0,0.02,2.32,0.442,1.45,-18.73,250.0,115.64,0.0,-20.24,-20.21,-1.11
7090,APEX HEALTHCARE BERHAD,Pharmaceuticals,2020-12-01,10,3.0,4.69,0.59,3.0,27.0,0.11,1.5,2.82,4.55,20.36,65.0,42.68,5.32,7.59,10.06,5.32
7148,DUOPHARMA BIOTECH BERHAD,Pharmaceuticals,2020-12-01,10,2.0,2.84,0.16,2.9,33.0,0.09,2.24,1.61,4.38,13.57,49.5,31.54,1.81,9.05,1.81,2.57
7178,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,Pharmaceuticals,2020-12-01,10,3.0,1.92,0.25,2.16,16.0,0.14,3.7,2.08,3.0380000000000003,9.55,17.93,13.74,1.75,1.75,-6.31,2.42
0189,MATANG BERHAD,Plantation,2020-06-01,8,2.0,0.0,0.0,0.095,53.0,0.0,1.58,0.07,0.14,0.0,0.0,0.0,8.74,8.74,-1.3,0.0
1899,BATU KAWAN BERHAD,Plantation,2020-09-01,10,1.5,25.98,0.0,19.2,10.0,1.88,2.86,14.4,19.66,8.96,18.68,13.82,0.0,-10.16,-2.42,-2.4
1902,PINEHILL PACIFIC BERHAD,Plantation,2020-06-01,9,1.5,0.03,-0.0,0.395,-8.0,-0.05,0.0,0.28,0.65,-1.83,0.45,-0.69,0.0,0.0,0.0,0.0
1929,CHIN TECK PLANTATIONS BERHAD,Plantation,2020-08-01,10,1.0,14.86,2.0,6.75,11.0,0.59,1.63,5.4170000000000025,7.2,9.72,40.63,25.18,3.39,-3.89,3.39,-2.61
1961,IOI CORPORATION BERHAD,Plantation,2020-06-01,10,1.0,5.29,5.88,3.72,18.0,0.2,2.15,3.65,4.64,9.46,43.4,26.43,29.38,-6.8,29.38,-10.8
1996,KRETAM HOLDINGS BERHAD,Plantation,2020-12-01,10,1.0,0.8,0.77,0.55,23.0,0.02,3.64,0.42,0.695,-20.5,100.5,40.0,38.67,38.67,0.0,-6.77
2038,NEGRI SEMBILAN OIL PALMS BERHAD,Plantation,2020-12-01,10,1.0,0.14,0.0,3.0,28.0,0.11,2.0,2.56,3.358,-157.5,160.0,1.25,0.0,-49.01,-24.89,-26.04
2054,TDM BERHAD,Plantation,2020-12-01,10,0.0,-0.16,-0.0,0.235,-40.0,-0.01,2.21,0.215,0.38,-35.5,68.0,16.25,0.0,0.0,0.0,0.0
2089,UNITED PLANTATIONS BERHAD,Plantation,2020-12-01,10,1.5,26.3,0.48,13.68,15.0,0.9,6.21,12.592,14.748,20.21,38.24,29.22,0.53,0.53,6.37,4.22
2135,GOPENG BERHAD,Plantation,2020-12-01,10,1.0,-0.37,-0.0,0.935,-59.0,-0.02,2.14,0.53,1.59,-33.25,70.0,18.38,0.0,0.0,0.0,0.0
2216,IJM PLANTATIONS BERHAD,Plantation,2021-03-01,10,1.5,3.92,0.57,3.08,13.0,0.23,3.25,1.52,3.1,-39.25,73.33,17.04,2.49,63.79,53.31,2.49
2291,GENTING PLANTATIONS BERHAD,Plantation,2020-12-01,10,1.5,11.06,0.92,6.84,27.0,0.25,3.07,6.74,10.277999999999999,26.25,62.24,44.24,3.67,-11.37,3.67,-4.03
2445,KUALA LUMPUR KEPONG BERHAD,Plantation,2020-09-01,10,2.0,39.45,0.0,19.82,15.0,1.32,2.52,19.48,25.22,15.99,43.79,29.89,0.0,-8.63,-2.5,-2.74
2453,KLUANG RUBBER COMPANY (MALAYA) BERHAD,Plantation,2020-06-01,10,1.0,0.66,0.0,3.61,8.0,0.44,0.28,3.04,3.89,-105.0,108.0,1.5,0.0,0.0,0.0,0.0
2542,RIVERVIEW RUBBER ESTATES BERHAD,Plantation,2020-12-01,10,2.5,11.44,2.48,3.02,15.0,0.2,3.64,2.535,3.208,16.04,98.33,57.18,12.42,-9.84,12.42,-2.1
2569,SUNGEI BAGAN RUBBER COMPANY (MALAYA) BERHAD,Plantation,2020-06-01,10,1.0,-16.98,0.0,3.0,6.0,0.52,0.67,2.4,3.25,-98.33,33.0,-32.66,0.0,0.0,0.0,0.0
2593,UNITED MALACCA BERHAD,Plantation,2020-04-01,9,1.5,1.22,0.56,5.1,81.0,0.06,1.96,4.36,5.3,-23.16,63.75,20.3,9.31,-42.26,-19.33,9.31
2607,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,Plantation,2020-12-01,10,1.0,1.24,-0.0,0.45,-13.0,-0.03,2.36,0.425,0.535,-69.5,-13.12,-41.31,0.0,0.0,0.0,0.0
3948,DUTALAND BERHAD,Plantation,2020-06-01,10,1.0,0.68,0.0,0.385,9.0,0.04,2.6,0.32,0.46,-12.0,46.0,17.0,0.0,0.0,0.0,0.0
4316,SIN HENG CHAN (MALAYA) BERHAD,Plantation,2020-12-01,9,0.5,-0.32,0.02,0.49,25.0,0.02,0.0,0.29,0.85,-60.0,27.5,-16.25,0.79,0.0,0.0,0.79
4383,JAYA TIASA HOLDINGS BHD,Plantation,2020-06-01,10,1.5,-1.08,-0.0,0.585,-24.0,-0.02,0.0,0.49,1.0,-9.57,118.0,54.22,0.0,0.0,0.0,0.0
4936,MALPAC HOLDINGS BERHAD,Plantation,2020-06-01,10,1.0,-4.11,0.0,1.35,7.0,0.19,0.0,0.44,1.75,-32.0,-11.29,-21.64,0.0,0.0,0.0,0.0
5012,TA ANN HOLDINGS BERHAD,Plantation,2020-12-01,10,2.0,3.68,0.0,2.56,15.0,0.17,5.86,2.43,3.39,14.11,29.17,21.64,0.0,-26.38,-24.02,-4.43
5026,MHC PLANTATIONS BHD,Plantation,2020-12-01,10,2.0,4.28,3.47,0.76,8.0,0.1,5.26,0.439,0.89,11.12,74.5,42.81,34.69,-7.94,34.69,-0.77
5027,KIM LOONG RESOURCES BERHAD,Plantation,2021-01-01,10,1.0,2.82,0.48,1.41,14.0,0.1,7.09,1.196,1.6369999999999998,13.6,42.88,28.24,4.82,-1.36,5.13,4.82
5029,FAR EAST HOLDINGS BERHAD,Plantation,2020-12-01,10,2.0,6.97,0.3,2.9,13.0,0.22,2.41,2.17,3.2,16.59,46.74,31.66,1.38,-7.95,6.57,1.38
5047,NPC RESOURCES BERHAD,Plantation,2020-12-01,10,2.0,-0.23,0.0,1.92,26.0,0.07,0.0,1.51,2.47,-17.27,10.83,-3.22,0.0,0.0,0.0,0.0
5069,BLD PLANTATION BHD.,Plantation,2020-03-01,10,1.0,19.77,0.0,9.0,13.0,0.69,0.0,6.0,9.54,-107.71,165.0,28.65,0.0,0.0,-27.69,-20.83
5112,TH PLANTATIONS BERHAD,Plantation,2020-12-01,10,0.0,0.9,0.0,0.465,10.0,0.05,0.0,0.285,0.605,-2.5,38.33,17.92,0.0,-27.58,-25.81,-19.69
5113,RIMBUNAN SAWIT BERHAD,Plantation,2020-12-01,10,0.0,0.19,-0.0,0.225,-9.0,-0.02,0.0,0.22,0.34,-16.83,-2.21,-9.52,0.0,0.0,0.0,0.0
5126,SARAWAK OIL PALMS BERHAD,Plantation,2020-12-01,10,2.0,6.5,0.33,3.35,9.0,0.37,1.79,2.95,4.44,9.51,25.62,17.57,0.89,-5.08,13.56,0.89
5135,SARAWAK PLANTATION BERHAD,Plantation,2020-12-01,10,1.0,14.03,1.68,2.2,8.0,0.28,4.55,1.5,2.78,10.23,90.0,50.12,6.0,0.0,23.63,6.0
5138,HAP SENG PLANTATIONS HOLDINGS BERHAD,Plantation,2020-12-01,10,1.0,5.52,0.0,1.82,12.0,0.16,3.85,1.42,2.14,15.75,53.25,34.5,0.0,-12.51,-1.31,-6.08
5222,FGV HOLDINGS BERHAD,Plantation,2020-12-01,10,0.0,1.21,0.06,1.34,19.0,0.07,2.24,1.01,1.67,-21.71,56.33,17.31,0.85,0.85,6.64,-9.51
5254,BOUSTEAD PLANTATIONS BERHAD,Plantation,2020-12-01,10,1.0,0.35,0.0,0.615,21.0,0.03,1.63,0.35,0.685,-37.5,61.0,11.75,0.0,-60.01,-11.5,0.0
5285,SIME DARBY PLANTATION BERHAD,Plantation,2020-12-01,6,2.5,-12.49,0.53,3.84,21.0,0.18,3.01,3.81,5.295,-181.67,42.86,-69.4,2.94,-26.88,2.94,0.0
6262,INNOPRISE PLANTATIONS BERHAD,Plantation,2020-12-01,10,2.0,1.92,0.67,0.99,12.0,0.08,6.57,0.71,1.34,16.0,32.0,24.0,8.39,-5.16,8.39,13.31
7054,ASTRAL ASIA BERHAD,Plantation,2020-12-01,9,1.0,-0.0,-0.0,0.12,-49.0,-0.0,0.0,0.1,0.175,-110.0,120.0,5.0,0.0,0.0,0.0,0.0
7382,GOLDEN LAND BERHAD,Plantation,2020-06-01,10,1.0,-1.06,-0.0,0.42,-11.0,-0.04,0.0,0.32,0.5,-7.67,60.5,26.42,0.0,0.0,0.0,0.0
7501,HARN LEN CORPORATION BHD,Plantation,2020-12-01,10,2.0,0.18,11.89,0.6,1.0,0.53,16.67,0.3,0.79,-20.0,20.67,0.34,22.44,135.49,0.0,22.44
8982,CEPATWAWASAN GROUP BERHAD,Plantation,2020-12-01,9,2.0,1.34,0.58,0.62,9.0,0.07,1.61,0.424,0.76,10.06,28.25,19.16,8.26,-19.18,8.26,-1.08
9059,TSH RESOURCES BERHAD,Plantation,2020-12-01,10,1.5,2.47,0.0,1.01,14.0,0.07,1.49,0.835,1.29,19.17,51.33,35.25,0.0,-11.92,0.0,-1.69
9695,PLS PLANTATIONS BERHAD,Plantation,2020-03-01,10,1.0,0.07,0.0,0.905,37.0,0.02,0.0,0.57,1.43,-35.67,42.5,3.41,0.0,0.0,0.0,0.0
1007,AMCORP PROPERTIES BERHAD,Property,2020-03-01,10,1.0,-0.0,-0.0,0.895,-900.0,-0.0,3.35,0.345,0.9,-14.33,34.75,10.21,0.0,0.0,0.0,0.0
1147,GLOBAL ORIENTAL BERHAD,Property,2020-03-01,10,0.0,0.13,0.0,0.345,11.0,0.03,0.0,0.19,0.78,-5.67,14.25,4.29,0.0,0.0,0.0,0.0
1503,GUOCOLAND (MALAYSIA) BERHAD,Property,2020-06-01,10,1.0,0.52,0.0,0.76,10.0,0.07,0.0,0.41,0.925,-14.6,29.33,7.36,0.0,0.0,0.0,0.0
1538,SYMPHONY LIFE BERHAD,Property,2020-03-01,10,1.0,1.15,0.3,0.585,6.0,0.1,3.42,0.37,0.89,1.4,21.62,11.51,3.03,3.11,-4.11,3.03
1589,ISKANDAR WATERFRONT CITY BERHAD,Property,2020-12-01,10,1.0,-0.0,-0.0,0.385,-369.0,-0.0,0.0,0.38,0.675,-42.0,127.0,42.5,0.0,0.0,0.0,0.0
1651,MALAYSIAN RESOURCES CORPORATION BERHAD,Property,2020-12-01,10,1.0,-1.22,-0.0,0.4,-10.0,-0.04,2.5,0.355,0.575,-11.88,73.0,30.56,0.0,0.0,0.0,0.0
1694,MENANG CORPORATION (M) BERHAD,Property,2020-06-01,10,0.0,0.27,0.2,0.44,39.0,0.01,0.0,0.365,0.625,7.23,46.5,26.86,20.49,-37.32,-44.94,20.49
1724,PARAMOUNT CORPORATION BERHAD,Property,2020-12-01,10,2.5,0.29,0.87,0.76,21.0,0.04,41.45,0.69,0.9,1.07,13.6,7.34,21.66,52.52,46.75,21.66
2224,SELANGOR DREDGING BERHAD,Property,2020-03-01,10,1.0,0.64,-0.0,0.63,-21.0,-0.03,0.0,0.43,1.04,-52.0,9.5,-21.25,0.0,0.0,0.0,0.0
2259,TALAM TRANSFORM BERHAD,Property,2019-01-01,10,1.5,0.02,-0.0,0.025,-4.0,-0.01,0.0,0.02,0.04,-3.0,-1.33,-2.16,0.0,0.0,0.0,0.0
2305,AYER HOLDINGS BERHAD,Property,2020-12-01,10,1.5,3.29,0.0,5.3,58.0,0.09,0.77,5.15,6.0,17.04,56.0,36.52,0.0,-14.18,-18.44,-3.51
2429,TANCO HOLDINGS BERHAD,Property,2020-06-01,9,1.0,0.01,-0.0,0.15,-15.0,-0.01,0.0,0.035,0.16,-5.25,2.33,-1.46,0.0,0.0,0.0,0.0
2682,AMALGAMATED INDUSTRIAL STEEL BERHAD,Property,2020-12-01,8,1.0,0.02,-0.0,0.205,-12.0,-0.02,0.0,0.156,0.32899999999999996,-16.25,14.5,-0.88,0.0,0.0,0.0,0.0
3158,YNH PROPERTY BERHAD,Property,2020-12-01,10,1.0,-0.23,0.0,2.7,205.0,0.01,0.93,2.42,2.91,-92.0,45.33,-23.34,0.0,0.0,0.0,0.0
3174,LAND & GENERAL BERHAD,Property,2020-03-01,10,1.0,0.09,0.0,0.115,11.0,0.01,0.0,0.08,0.145,5.42,12.0,8.71,0.0,-40.66,-43.03,-15.03
3239,BERJAYA ASSETS BERHAD,Property,2020-06-01,9,1.0,3.93,-0.0,0.265,-5.0,-0.06,0.0,0.25,0.48,-125.0,-6.0,-65.5,0.0,0.0,0.0,0.0
3417,EASTERN & ORIENTAL BERHAD,Property,2020-03-01,10,0.5,-1.5,-0.0,0.61,-12.0,-0.05,1.64,0.355,0.78,-4.29,64.33,30.02,0.0,0.0,0.0,0.0
3484,DAMANSARA REALTY BHD,Property,2019-12-01,10,1.0,1.13,-2.44,0.355,-8.0,-0.05,0.0,0.275,0.445,-52.5,7.17,-22.66,48.78,0.0,0.0,48.78
3557,ECOFIRST CONSOLIDATED BHD,Property,2020-05-01,10,1.0,-0.0,-0.0,0.4,-418.0,-0.0,0.0,0.295,0.425,5.0,15.5,10.25,1.93,1.93,20.39,0.0
3573,LIEN HOE CORPORATION BERHAD,Property,2020-12-01,10,1.0,1.23,-0.0,0.39,-5.0,-0.07,0.0,0.18,0.52,-33.5,-1.79,-17.64,0.0,0.0,0.0,0.0
3611,PARAGON GLOBE BERHAD,Property,2020-03-01,9,1.5,0.09,-0.06,0.82,-83.0,-0.01,0.0,0.51,1.54,-153.0,135.0,-9.0,6.34,6.34,-14.56,0.0
3743,SUNSURIA BERHAD,Property,2020-09-01,10,1.0,0.29,0.39,0.45,18.0,0.03,4.44,0.35,0.64,4.16,15.17,9.66,12.97,-34.11,12.97,13.02
3913,MUI PROPERTIES BERHAD,Property,2020-06-01,8,1.5,0.16,0.33,0.205,11.0,0.02,0.0,0.175,0.525,-15.75,32.0,8.12,16.71,158.13,16.71,0.0
4022,TADMAX RESOURCES BERHAD,Property,2020-12-01,10,1.5,-0.25,-0.0,0.245,-3.0,-0.07,0.0,0.23,0.405,-12.83,20.0,3.58,0.0,0.0,0.0,0.0
4057,ASIAN PAC HOLDINGS BERHAD,Property,2020-03-01,10,1.5,-0.1,-0.13,0.14,-4.0,-0.03,0.0,0.105,0.205,0.5,6.0,3.25,4.3,52.63,-38.97,4.3
4251,I-BERHAD,Property,2020-12-01,10,1.0,-0.0,-0.0,0.285,-140.0,-0.0,2.46,0.15,0.36,4.9,16.67,10.78,0.0,-70.51,-46.04,-12.28
4286,SEAL INCORPORATED BERHAD,Property,2020-06-01,10,1.0,0.18,0.23,0.36,10.0,0.04,0.0,0.295,0.45,-13.12,22.25,4.57,5.71,0.0,0.0,5.71
4375,SOUTH MALAYSIA INDUSTRIES BERHAD,Property,2020-12-01,10,1.0,-0.06,-0.0,0.205,-10.0,-0.02,0.0,0.12,0.275,-8.5,15.0,3.25,0.0,0.0,0.0,0.0
4464,PEGASUS HEIGHTS BERHAD,Property,2020-12-01,10,1.5,0.0,-0.0,0.02,-25.0,-0.0,0.0,0.015,0.05,-16.0,8.0,-4.0,0.0,0.0,0.0,0.0
4596,SAPURA RESOURCES BERHAD,Property,2021-01-01,10,1.5,0.53,-0.0,0.48,-3.0,-0.14,0.0,0.365,0.69,-16.25,8.65,-3.8,0.0,0.0,0.0,0.0
5020,GLOMAC BERHAD,Property,2020-04-01,10,1.0,0.24,0.0,0.32,17.0,0.02,3.13,0.27,0.47,5.04,19.0,12.02,0.0,-50.85,-31.72,-12.86
5038,KSL HOLDINGS BERHAD,Property,2020-12-01,10,2.0,0.16,-0.0,0.6,-11.0,-0.06,0.0,0.455,0.775,-10.25,4.86,-2.7,0.0,0.0,0.0,0.0
5040,MERIDIAN BERHAD,Property,2018-12-01,10,1.0,0.0,-0.0,0.145,-41.0,-0.0,0.0,0.115,0.475,-47.0,-1.6,-24.3,0.0,0.0,0.0,0.0
5049,COUNTRY VIEW BERHAD,Property,2020-11-01,10,1.5,0.59,0.0,1.12,9.0,0.12,1.79,0.95,1.4,1.73,8.08,4.9,0.0,-22.5,-8.94,0.0
5053,OSK HOLDINGS BERHAD,Property,2020-12-01,10,1.0,1.61,1.27,0.86,5.0,0.18,4.65,0.72,1.03,5.12,12.73,8.93,7.07,-5.23,-13.16,7.07
5062,HUA YANG BERHAD,Property,2020-03-01,10,2.0,-2.46,-0.0,0.275,-2.0,-0.14,0.0,0.21,0.39,-3.42,38.5,17.54,0.0,0.0,0.0,0.0
5073,NAIM HOLDINGS BERHAD,Property,2020-12-01,9,1.0,0.94,0.0,0.735,6.0,0.12,10.75,0.7,1.06,-1.84,17.57,7.86,0.0,0.0,-5.9,-12.63
5075,PLENITUDE BERHAD,Property,2020-06-01,10,1.0,0.32,0.0,1.0,195.0,0.01,2.0,0.825,1.23,12.5,52.5,32.5,0.0,-45.95,-48.16,-18.17
5084,IBRACO BERHAD,Property,2020-12-01,10,1.5,1.21,0.79,0.54,8.0,0.07,3.7,0.4,0.7,7.43,27.17,17.3,11.32,32.64,-8.64,11.32
5148,UEM SUNRISE BERHAD,Property,2020-12-01,10,1.0,-1.11,-0.0,0.39,-8.0,-0.05,0.0,0.355,0.535,-8.25,52.5,22.12,0.0,0.0,0.0,0.0
5175,IVORY PROPERTIES GROUP BERHAD,Property,2020-03-01,9,1.0,-1.68,-0.0,0.14,-1.0,-0.14,0.0,0.125,0.225,-4.5,28.5,12.0,0.0,0.0,0.0,0.0
5182,MCT BERHAD,Property,2020-12-01,10,1.5,0.28,0.0,0.22,14.0,0.02,0.0,0.15,0.355,6.77,21.0,13.88,0.0,-57.36,-37.85,-46.81
5191,TAMBUN INDAH LAND BERHAD,Property,2020-12-01,10,1.5,0.66,0.0,0.66,8.0,0.08,5.91,0.5,0.71,5.35,11.25,8.3,0.0,-33.23,-24.49,-24.25
5200,UOA DEVELOPMENT BHD,Property,2020-12-01,10,1.5,1.09,0.0,1.61,11.0,0.14,9.32,1.45,1.92,5.47,10.1,7.78,0.0,-13.15,-7.46,-4.67
5207,SBC CORPORATION BERHAD,Property,2020-03-01,9,1.0,-0.19,0.0,0.38,34.0,0.01,0.0,0.3,0.48,-49.5,12.33,-18.58,0.0,0.0,-13.01,-5.68
5213,SENTORIA GROUP BERHAD,Property,2018-09-01,10,1.5,-1.42,-0.0,0.16,-1.0,-0.28,0.0,0.105,0.25,1.57,8.58,5.08,0.0,-6.21,-14.51,-37.89
5236,MATRIX CONCEPTS HOLDINGS BERHAD,Property,2020-03-01,7,3.0,2.3,0.74,2.06,7.0,0.31,5.83,1.53,2.16,5.41,9.41,7.41,2.39,4.51,2.39,0.0
5239,TITIJAYA LAND BERHAD,Property,2020-06-01,8,1.0,-0.0,-0.0,0.36,-78.0,-0.0,0.0,0.265,0.76,5.5,18.09,11.8,0.0,0.0,0.0,0.0
5249,IOI PROPERTIES GROUP BERHAD,Property,2020-06-01,10,1.0,1.19,0.0,1.12,10.0,0.11,1.34,0.85,1.77,9.4,12.25,10.82,0.0,-23.4,-19.16,0.0
5283,ECO WORLD INTERNATIONAL BERHAD,Property,2020-10-01,6,1.0,-0.13,0.0,0.53,10.0,0.05,11.32,0.322,0.626,-17.5,12.33,-2.58,0.0,0.0,0.0,0.0
5288,SIME DARBY PROPERTY BERHAD,Property,2020-12-01,6,1.5,-0.13,-0.0,0.595,-9.0,-0.06,1.68,0.535,0.755,-9.5,13.69,2.09,0.0,0.0,0.0,0.0
5401,TROPICANA CORPORATION BERHAD,Property,2020-12-01,10,0.0,0.78,0.0,0.885,15.0,0.06,0.0,0.737,0.95,4.68,21.25,12.96,0.0,-31.91,-23.3,-7.92
5606,IGB BERHAD,Property,2020-12-01,10,0.0,-2.68,-0.0,2.02,-112.0,-0.02,0.0,1.9,2.303,9.54,258.0,133.77,0.0,-65.5,-40.2,-14.39
5738,COUNTRY HEIGHTS HOLDINGS BHD,Property,2020-12-01,10,1.5,7.53,-0.0,1.2,-10.0,-0.12,0.0,0.91,1.48,-130.0,4.56,-62.72,0.0,0.0,0.0,0.0
5789,LBS BINA GROUP BERHAD,Property,2020-12-01,10,1.5,1.82,0.14,0.445,11.0,0.04,3.26,0.34,0.585,12.8,78.33,45.56,3.46,-3.92,-14.48,3.46
5827,ORIENTAL INTEREST BERHAD,Property,2019-06-01,10,2.0,4.43,1.08,0.78,7.0,0.11,3.81,0.5760000000000001,1.125,15.73,64.75,40.24,9.82,9.82,42.01,19.91
6017,SHL CONSOLIDATED BHD,Property,2020-03-01,10,1.0,0.95,0.5,1.96,20.0,0.1,6.12,1.85,2.2,7.23,11.82,9.52,4.96,-20.19,-16.56,4.96
6041,FARLIM GROUP (MALAYSIA) BHD,Property,2020-12-01,10,1.0,-0.0,-0.0,0.22,-7.0,-0.03,0.0,0.22,0.36,-9.83,10.0,0.08,0.0,0.0,0.0,0.0
6076,ENCORP BERHAD,Property,2020-12-01,10,1.0,-0.26,0.0,0.265,9.0,0.03,0.0,0.165,0.48,-23.5,6.0,-8.75,0.0,0.0,0.0,0.0
6114,MKH BERHAD,Property,2020-09-01,10,2.0,1.55,0.0,1.29,10.0,0.12,2.33,1.16,1.59,7.51,18.29,12.9,0.0,-32.73,-18.11,-0.46
6173,BINA DARULAMAN BERHAD,Property,2020-12-01,10,1.0,0.02,0.0,0.44,72.0,0.01,1.7,0.27,0.565,-15.0,19.25,2.12,0.0,0.0,-26.92,-21.22
6181,MALTON BERHAD,Property,2020-06-01,10,1.5,0.1,0.0,0.475,34.0,0.01,0.0,0.36,0.61,7.14,12.33,9.74,0.0,-36.77,-17.99,-4.25
6378,WMG HOLDINGS BERHAD,Property,2020-12-01,10,1.0,0.05,-0.0,0.12,-16.0,-0.01,0.0,0.1,0.21,-6.75,-3.08,-4.92,0.0,0.0,0.0,0.0
6548,MALAYSIA PACIFIC CORPORATION BERHAD,Property,2020-06-01,10,1.0,-0.04,-0.0,0.14,-9.0,-0.02,0.0,0.085,0.25,-4.5,8.5,2.0,0.0,0.0,0.0,-25.41
6602,BCB BERHAD,Property,2020-06-01,10,1.0,0.25,0.42,0.26,16.0,0.02,0.0,0.255,0.405,2.35,22.5,12.42,20.9,20.9,-12.56,-22.08
