code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
3301,HONG LEONG INDUSTRIES BERHAD,Automotive,2020-06-01,10,1.5,13.99,11.8,7.72,7.54,8.36,9.15,7.35,10.42,6.16,13.0,0.68,7.43,0.52,5.68,11.01,10.24,0.01,0.01,9.01,10.41,30.73,20.57,15.47,17.35,9.81,3.57,8.49,7.66,9.81,4.57,4.02,3.87,4.57,44.72,0.28,1.46,4.43,-0.46,-1.37,0.0,17.35,-0.82,-0.37,1,0,1,1+7+10,+,1+2+4+9+10,+,1803,2291,0.71,0.54,429,423,4.53,10.29,10.05,3.4,3,5,0.5,0.0,0.0,0.0,1.0
4006,ORIENTAL HOLDINGS BERHAD,Automotive,2020-12-01,10,1.0,9.66,0.0,16.07,8.48,5.18,5.05,4.953,5.634,10.8478,10.0,0.51,10.1,0.2,3.96,4.73,1.7,0.04,0.04,7.03,7.52,30.39,18.95,15.01,0.0,7.06,2.96,8.43,8.27,7.06,2.21,3.26,3.09,2.21,39.14,-18.99,-5.14,0.41,-16.27,-9.61,0.0,-34.29,-16.27,-7.69,1,0,1,1+2+8+9+10,+,1+2+6+8+9,+,3109,3364,0.44,0.18,408,275,136.6,21.43,11.31,102.45,4,5,0.0,0.0,0.0,0.0,1.0
4197,SIME DARBY BERHAD,Automotive,2020-06-01,10,1.0,3.51,0.0,11.71,2.74,2.11,2.2,1.913,2.507,2.3,11.0,0.2,9.09,0.1,4.55,8.89,5.52,0.1,0.1,5.93,8.75,26.39,17.57,17.73,0.01,6.28,1.95,7.73,6.43,6.28,3.61,4.87,4.15,3.61,83.16,5.91,-3.32,1.18,-18.73,-0.41,0.0,-30.92,-20.32,0.01,1,0,1,4+6+7+8+10,+,1+2+3+4+6+7+8+10,+,41859,36934,0.61,0.12,3393,3012,48.09,15.61,3.66,36.07,3,5,0.0,0.0,0.0,0.0,1.0
4405,TAN CHONG MOTOR HOLDINGS BERHAD,Automotive,2020-12-01,10,1.5,0.36,-0.0,-2.09,-2.09,1.1,1.17,1.0,1.29,4.35,-5.0,-0.22,-18.8,0.02,1.28,-5.08,-5.65,0.03,0.03,0.65,-22.25,19.0,-1.62,17.56,0.0,1.16,9.17,-0.91,-3.43,1.16,2.42,2.8,2.41,2.42,26.65,-11.99,-12.34,-1.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+7,1+4+5,1+2+3+4+5+6+7+9+10,5+6+8,3860,2960,0.33,-0.25,177,587,-2.79,-2.79,-2.79,-2.09,0,1,0.0,0.0,0.5,0.0,1.0
4588,UMW HOLDINGS BERHAD,Automotive,2020-12-01,10,1.0,1.16,0.0,2.31,4.07,2.67,3.03,2.19,3.64,3.3966,14.0,0.22,7.26,0.04,1.32,6.49,4.19,0.39,0.4,0.85,-9.45,20.0,5.28,18.3,0.0,-0.03,11.57,6.33,-4.53,-0.03,2.3,0.72,0.87,2.3,40.17,-4.78,-7.93,-2.9,0.0,-11.89,0.0,0.0,0.0,-9.23,0,0,1,1+5+6+8,4+5+6,1+3+4+5+6+7+8+10,+,13536,9555,0.41,0.17,1308,946,3.08,3.08,5.43,2.31,3,1,0.0,0.0,0.0,0.0,1.0
5242,SOLID AUTOMOTIVE BERHAD,Automotive,2020-04-01,8,1.5,0.0,0.0,0.0,0.0,0.23,0.235,0.19,0.325,0.45,65.0,0.0,0.0,0.0,0.0,0.8,-5.01,0.09,0.16,3.51,-30.5,133.0,51.25,76.63,0.0,0.79,1.9,-0.14,0.23,0.0,0.43,0.0,0.46,0.0,38.59,24.29,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5+8,1,1+2+3+4+5+7+8,1+2+4,109,241,0.04,-0.01,15,0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0.0,1.0
5248,BERMAZ AUTO BERHAD,Automotive,2020-04-01,10,2.5,1.69,2.55,3.32,0.52,1.29,1.51,1.12,1.64,0.4883,13.0,0.12,7.95,0.06,4.3,23.57,19.49,0.31,0.14,7.36,5.91,22.2,14.06,15.44,21.27,6.74,4.31,9.33,8.08,0.0,4.34,6.91,6.07,0.0,43.87,1.88,-0.83,19.86,-13.84,21.7,0.0,-5.28,-13.99,21.27,1,0,0,1+4+10,+,1+4+5+10,1+2+3+4+5+6+7+8+9+10,593,1755,0.03,0.09,0,0,2.36,4.42,0.69,1.77,3,5,0.5,0.0,0.0,1.0,1.0
5983,MBM RESOURCES BHD,Automotive,2020-12-01,10,1.5,1.42,0.38,2.24,4.04,2.96,3.11,2.58,3.73,4.73,7.0,0.45,14.47,0.2,6.43,9.61,8.89,0.0,0.0,5.83,-6.29,12.59,3.15,8.9,0.84,9.21,8.93,15.22,7.54,9.21,2.79,3.97,3.3,2.79,25.09,1.36,-0.26,1.6,13.61,1.13,0.0,0.0,13.61,0.84,0,0,0,1+5+7+8,4,1+3+4+5+6+7+8+10,5+9+10,1708,1792,0.34,0.4,-9,80,5.63,2.98,5.38,4.22,4,5,0.0,0.0,0.5,0.0,1.0
7060,NEW HOONG FATT HOLDINGS BERHAD,Automotive,2020-12-01,10,2.0,3.36,0.0,5.56,5.04,2.08,2.28,1.92,2.41,5.73,8.0,0.27,11.84,0.08,3.51,4.71,2.48,0.0,0.0,8.18,9.0,15.88,12.44,13.81,0.0,8.23,2.12,6.45,7.57,8.23,3.72,3.99,3.6,3.72,50.0,-1.21,3.12,0.83,-9.7,-8.22,0.0,-17.16,-9.7,-8.22,1,0,1,1+7+8+10,+,1+3+4+7+8+10,+,216,242,0.24,0.14,47,56,13.21,7.41,6.72,9.91,4,5,0.0,0.0,1.0,0.0,1.0
7080,PERMAJU INDUSTRIES BERHAD,Automotive,2020-06-01,10,1.0,0.22,-0.0,-0.15,-0.15,0.22,0.115,0.105,0.465,0.38,-6.0,-0.02,-17.39,0.0,0.0,-5.45,-5.72,0.04,0.03,-11.83,-18.33,-3.5,-10.92,,0.0,-16.31,8.98,-12.05,-16.08,-16.31,0.0,0.0,0.0,0.0,0.0,-11.35,-14.37,-8.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,2+5+6+7+9+10,119,58,-0.01,-0.04,0,4,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
1015,AMMB HOLDINGS BERHAD,Banking,2021-03-01,10,2.0,-4.75,-0.0,-11.86,-11.86,3.01,2.88,2.63,3.79,4.87,-2.0,-1.15,-39.93,0.13,4.62,-23.71,-23.04,0.43,0.43,12.33,-2.31,10.57,4.13,9.46,0.0,4.56,16.08,-5.79,0.37,4.56,3.8,4.23,4.06,3.8,37.57,4.26,3.29,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+6+7,1,1+2+4+6,4+5+10,4217,5407,0.5,-1.27,-7432,508,-15.82,-15.82,-15.82,-11.86,0,5,0.5,0.0,0.5,0.0,1.0
1023,CIMB GROUP HOLDINGS BERHAD,Banking,2020-12-01,10,1.0,7.03,0.0,12.16,7.76,3.51,4.49,2.9,4.75,5.7816,14.0,0.31,6.9,0.05,1.07,5.43,2.12,0.75,0.75,24.89,9.52,35.83,22.67,16.08,0.0,7.62,1.92,7.48,7.83,7.62,3.43,4.07,4.05,3.43,42.68,-1.73,1.76,3.41,-15.96,-10.67,0.0,-37.63,-18.56,-13.1,1,0,0,1+3,+,1+2+6+7,6,12122,16512,0.54,0.12,10367,44116,131.35,16.21,10.34,98.51,3,1,0.5,0.0,0.5,0.0,0.0
1066,RHB BANK BERHAD,Banking,2020-12-01,10,1.5,5.26,0.74,5.84,5.58,4.77,5.25,4.17,5.98,6.65,10.0,0.52,9.9,0.18,3.36,7.81,7.7,0.27,0.27,31.15,9.28,10.95,10.11,10.16,1.42,9.14,1.74,10.23,9.88,9.14,2.85,3.67,3.4,2.85,28.3,6.77,3.77,7.8,6.1,3.59,0.0,1.42,-2.69,-1.95,1,0,0,5+6,+,1+5+6+8,4+6+8,4308,7499,0.72,0.51,5562,505,6.17,7.79,7.44,4.63,3,5,0.5,0.0,0.0,0.0,1.0
1082,HONG LEONG FINANCIAL GROUP BERHAD,Banking,2020-06-01,10,2.0,20.03,2.95,16.22,12.16,14.44,17.82,12.34,18.7,19.5,9.0,1.93,10.83,0.38,2.13,9.91,9.29,0.19,0.2,35.31,8.04,12.73,10.38,10.93,1.53,9.8,1.37,10.22,9.38,9.8,2.14,1.83,2.07,2.14,21.71,1.3,3.11,7.85,2.76,4.59,0.0,7.47,1.53,7.37,1,0,0,2+6+10,+,1+5+6+9+10,2+6+9,3656,5192,1.58,1.63,4198,13633,16.14,21.62,16.22,12.1,4,3,0.5,0.0,0.5,0.0,1.0
1155,MALAYAN BANKING BERHAD,Banking,2020-12-01,10,0.0,7.74,0.0,8.9,7.18,7.64,8.13,6.96,9.01,7.3442,14.0,0.58,7.13,0.52,6.4,7.95,7.81,0.73,0.73,31.64,11.84,14.84,13.34,13.04,0.0,7.78,0.56,7.66,7.72,7.78,5.64,6.29,5.91,5.64,59.06,1.7,3.19,6.39,-1.06,3.62,0.0,-7.11,-4.33,-0.65,1,0,0,1+7+9+10,+,1+2+5+6+7+9+10,2+6+9,13420,24183,0.61,0.57,2655,2248,14.13,11.86,9.57,10.6,3,5,0.0,0.0,0.0,0.0,0.0
1295,PUBLIC BANK BERHAD,Banking,2020-12-01,10,3.0,20.12,1.65,2.97,2.05,3.63,4.06,2.968,4.97,2.3596,16.0,0.26,6.4,0.13,3.2,11.07,10.73,0.28,0.29,49.33,69.43,85.38,77.4,76.89,6.34,1.3,0.11,1.27,1.31,1.3,0.57,0.55,0.56,0.57,45.24,1.71,3.45,6.62,-0.76,6.68,0.0,-3.97,-0.87,6.34,1,0,0,+,+,1+2,10,7409,11307,0.18,0.25,-15656,14670,4.75,3.96,2.73,3.56,3,5,1.0,0.5,0.5,0.0,1.0
2488,ALLIANCE BANK MALAYSIA BERHAD,Banking,2020-03-01,10,2.0,2.12,0.78,3.18,2.03,2.42,2.41,2.1,3.06,4.04,10.0,0.23,9.54,0.06,2.4,5.74,7.24,0.26,0.28,34.5,5.59,12.85,9.22,10.61,3.41,9.03,3.06,11.97,10.4,9.03,3.87,5.69,4.79,3.87,40.68,3.87,3.78,4.46,-4.38,3.47,0.0,-6.48,-4.67,3.41,1,0,0,10,+,1+3+4+5+6+10,3+4+5,1129,1647,0.27,0.27,1268,3184,4.75,4.24,2.7,3.56,3,3,0.5,0.0,0.5,0.0,1.0
5185,AFFIN BANK BERHAD,Banking,2020-12-01,10,1.5,1.0,0.0,1.52,1.46,1.58,1.71,1.35,2.04,4.45,21.0,0.08,4.68,0.04,2.05,1.86,2.44,0.37,0.36,27.45,8.26,16.73,12.5,10.41,0.0,10.35,1.86,9.77,10.28,10.35,2.99,2.01,2.48,2.99,32.68,13.75,4.86,5.28,-9.01,-7.25,0.0,-22.9,-10.36,-9.82,1,0,0,4+6,+,1+2+4+6+7,2+4+6+7+9,1382,2284,0.32,0.11,1142,1486,5.93,2.03,1.94,4.45,2,3,0.5,0.0,0.0,0.0,1.0
5258,BIMB HOLDINGS BERHAD,Banking,2019-12-01,10,1.5,3.73,1.58,2.65,1.82,3.59,3.78,3.1,4.58,3.59,11.0,0.34,8.99,0.13,3.33,9.57,14.41,0.46,0.42,20.26,9.37,12.57,10.97,10.83,4.66,8.52,1.74,10.11,9.36,8.52,2.92,3.7,3.38,2.92,31.79,16.66,10.95,13.41,8.13,20.21,0.0,8.28,4.66,13.18,1,0,0,5+9+10,+,4+5+9+10,3+5+6+9,1771,3462,0.21,0.45,579,248,2.97,3.53,2.42,2.23,3,5,0.5,0.0,0.0,0.0,1.0
5819,HONG LEONG BANK BERHAD,Banking,2020-06-01,10,1.5,16.66,6.51,12.72,9.0,15.87,18.66,14.0,19.68,13.94,15.0,1.26,6.75,0.36,1.93,9.07,9.47,0.1,0.1,50.38,11.54,14.91,13.22,13.72,5.17,7.5,1.04,7.51,7.35,7.5,2.7,2.87,2.85,2.7,34.07,1.57,3.39,8.63,2.24,9.7,0.0,5.17,-0.04,6.77,1,0,0,2+6+10,+,1+5+10,2+3+6+9,2542,4707,0.72,1.22,2966,10213,12.93,16.96,12.0,9.7,3,2,0.5,0.0,0.0,0.0,1.0
2852,CAHYA MATA SARAWAK BERHAD,Building Materials,2020-12-01,10,1.5,4.34,2.52,3.24,1.45,1.54,1.11,1.06,2.52,2.7,5.0,0.24,21.62,0.02,1.8,8.8,7.18,0.29,0.3,15.43,11.21,25.0,18.1,16.73,10.51,5.51,1.91,8.01,6.58,5.51,1.7,2.49,1.95,1.7,33.43,-21.98,-15.67,-2.1,-4.73,11.47,0.0,-3.05,-4.94,10.51,1,0,0,1+5,+,2+5,6,1013,763,0.12,0.18,240,73,3.82,4.32,1.93,2.86,5,2,0.0,0.5,0.0,0.0,1.0
3794,MALAYAN CEMENT BERHAD,Building Materials,2018-12-01,10,1.0,-0.33,-0.0,-0.52,-0.52,2.27,2.85,1.77,3.3,2.69,-39.0,-0.07,-2.46,0.0,0.0,-2.7,-11.84,0.23,0.11,4.98,-14.48,23.97,4.74,21.98,0.0,1.51,6.79,-5.92,-1.78,1.51,3.86,2.21,3.55,3.86,0.0,-8.28,-5.74,-1.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+9+10,1+2,1+2+3+4+5+9+10,1+2,2483,2122,0.49,-0.38,693,-185,-0.7,-0.7,-0.7,-0.52,0,0,0.0,0.0,0.0,0.0,1.0
5000,HUME CEMENT INDUSTRIES BERHAD,Building Materials,2020-06-01,7,0.5,-1.12,-0.0,-0.42,-0.42,0.97,1.08,0.73,1.45,0.76,-21.0,-0.05,-4.63,0.0,0.0,-6.92,-11.08,0.8,0.59,-3.09,-12.0,57.0,22.5,37.76,0.0,-5.13,7.84,-12.46,-6.48,0.0,0.38,0.0,0.37,0.0,11.33,-4.16,4.29,28.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+7,1+2+3+7,1+2+3+4+5+6+7,2+7,41,583,-0.18,-0.09,-3,12,-0.56,-0.56,-0.56,-0.42,0,0,0.0,0.0,0.5,0.0,0.0
5009,WHITE HORSE BERHAD,Building Materials,2020-12-01,10,2.0,-7.06,-0.0,-1.76,-1.76,0.67,0.69,0.565,0.87,2.56,-4.0,-0.17,-24.64,0.0,0.0,-6.75,-8.99,0.0,0.0,0.29,-13.91,97.0,41.54,29.64,0.0,-0.92,17.06,-24.04,-13.12,-0.92,3.58,0.44,1.77,3.58,37.8,-13.8,-11.44,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+4+5+6+10,1+2+3,1+2+3+4+5+6+9+10,+,530,410,0.26,-0.24,62,66,-2.34,-2.34,-2.34,-1.76,0,0,0.0,0.0,1.0,0.0,1.0
5021,AYS VENTURES BERHAD,Building Materials,2020-03-01,10,1.0,0.21,0.0,0.46,0.46,0.29,0.38,0.15,0.565,0.73,8.0,0.05,13.16,0.0,0.0,6.85,-3.96,0.05,0.13,5.36,-11.17,19.5,4.16,9.61,0.0,44.56,78.36,12.95,12.48,44.56,9.98,4.48,4.24,9.98,24.01,13.16,6.38,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+6+8+9+10,1,1+2+3+5+6+8+9+10,1+2+3+6+8+10,226,768,0.27,-0.03,0,-8,0.62,0.62,0.62,0.46,4,0,0.0,0.0,0.0,0.0,1.0
5048,YI-LAI BERHAD,Building Materials,2020-12-01,10,1.0,-1.11,0.2,0.53,0.75,0.6,0.54,0.504,0.7859999999999999,1.96,10.0,0.06,11.11,0.0,0.0,2.87,4.23,0.01,0.01,5.36,-77.5,40.5,-18.5,25.53,3.27,2.37,3.19,-0.58,-0.11,2.37,1.68,0.0,0.0,1.68,39.45,-6.64,-7.79,-3.66,1.36,-4.04,0.0,0.0,3.27,-2.98,0,0,0,1+2+4+5+6+9,2+3+4,1+2+3+4+5+6+10,3,133,91,0.04,0.04,20,4,0.84,0.71,1.0,0.63,4,0,0.0,0.0,0.0,0.0,1.0
5165,HOCK HENG STONE INDUSTRIES BHD,Building Materials,2020-12-01,9,2.0,0.0,-0.0,0.0,0.0,0.49,0.495,0.42,0.63,0.6194,-179.0,-0.0,-0.0,0.0,0.0,-0.45,-1.98,0.35,0.36,-1.27,-50.0,47.0,-1.5,37.1,0.0,0.54,4.08,-4.0,-1.28,0.0,0.34,0.0,0.0,0.0,12.21,-24.61,-15.92,-9.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+4+6+9,1+2,1+2+3+4+5+7+9,+,35,16,0.01,-0.01,3,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,1.0
5273,CHIN HIN GROUP BERHAD,Building Materials,2020-12-01,6,1.0,1.29,0.0,0.85,0.43,0.71,1.21,0.417,1.307,0.83,30.0,0.04,3.31,0.01,1.1,4.93,4.87,0.14,0.16,2.68,17.4,47.0,32.2,30.96,0.0,3.62,1.25,3.02,3.62,0.0,1.7,1.62,1.7,0.0,42.7,-1.56,-4.18,0.0,-6.79,0.0,0.0,-12.64,-10.59,0.0,1,0,0,1+2+4+5+6,+,2+3+4+6,3,1199,969,0.05,0.03,40,30,1.27,1.13,0.57,0.95,1,1,0.0,0.0,0.0,0.0,1.0
5371,KIM HIN INDUSTRY BERHAD,Building Materials,2020-12-01,9,1.0,0.0,0.0,0.0,0.0,0.79,0.83,0.63,1.12,2.79,956.0,0.0,0.0,0.02,2.41,0.03,-3.59,0.07,0.08,0.32,-8.1,23.67,7.79,34.61,0.0,-3.02,16.0,-23.24,-10.59,0.0,2.89,1.36,2.65,0.0,60.28,-7.13,-1.73,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+9,1+2+3,1+2+3+4+5+7+8+9,4,247,337,0.01,-0.1,22,18,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
5835,DOLOMITE CORPORATION BERHAD,Building Materials,2019-06-01,9,2.5,0.95,0.0,0.52,0.52,0.08,0.04,0.04,0.16,0.09,1.0,0.07,175.0,0.0,0.0,79.56,-159.15,0.19,0.97,-44.3,-0.72,28.0,13.64,14.62,0.0,-11.6,48.29,-40.03,-13.69,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-27.87,-20.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+7+8+9,1+7+8+9,1+2+3+4+6+7+8+9,4+7,64,12,-0.1,-0.16,5,7,0.7,0.7,0.7,0.52,5,0,0.0,0.0,0.5,1.0,1.0
6211,KIA LIM BERHAD,Building Materials,2020-12-01,10,1.0,0.28,-0.0,-0.52,-0.52,0.3,0.485,0.155,0.58,0.8233,-7.0,-0.07,-14.43,0.0,0.0,-8.58,-9.63,0.01,0.01,-5.49,-5.75,-2.2,-3.98,6.61,0.0,-3.85,31.84,-30.3,-33.01,-3.85,0.0,0.0,0.0,0.0,0.0,-12.94,-18.43,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+7,1+2+3+4+5,1+2+3+4+5+6+8+9+10,1,63,26,0.1,-0.08,7,0,-0.7,-0.7,-0.7,-0.52,0,0,0.0,0.0,0.0,0.0,1.0
7016,CHUAN HUAT RESOURCES BHD,Building Materials,2018-12-01,10,1.0,0.09,0.01,0.07,0.15,0.41,0.52,0.26,0.725,1.79,37.0,0.01,1.92,0.0,0.0,0.78,2.67,0.07,0.06,1.67,4.8,12.67,8.74,7.68,0.7,14.78,6.82,15.05,13.2,14.78,4.72,2.11,2.1,4.72,0.0,2.34,0.5,0.24,-3.49,-10.08,0.0,0.0,0.7,-10.16,0,0,0,3+4+6+9+10,4,2+3+4+6+7+8+9+10,2+3,515,711,0.09,0.05,8,3,0.1,0.09,0.2,0.08,0,0,0.0,0.0,0.0,0.0,1.0
7043,JADE MARVEL GROUP BERHAD,Building Materials,2020-03-01,9,1.0,0.3,0.0,0.38,0.38,0.86,0.805,0.615,1.35,0.71,25.0,0.03,3.73,0.0,0.0,4.49,-7.97,0.0,0.0,-11.09,-80.0,100.0,10.0,54.08,0.0,1.57,2.55,-0.73,0.61,0.0,1.19,1.0,1.18,0.0,69.58,-18.59,-25.59,-7.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6,1+2+3,1+2+3+4+6+8+9,2+3+5+7+8+9,31,13,0.0,-0.06,-1,6,0.51,0.51,0.51,0.38,2,0,0.0,0.0,0.0,0.0,1.0
7073,SEACERA GROUP BERHAD,Building Materials,2020-06-01,10,1.0,1.02,0.12,0.46,0.43,0.22,0.2,0.165,0.33,1.15,5.0,0.04,20.0,0.0,0.0,3.41,2.14,0.0,0.0,96.35,6.33,44.75,25.54,15.11,3.05,11.45,7.87,14.24,11.14,11.45,3.22,5.26,4.55,3.22,0.0,-52.03,-38.05,-27.58,10.78,9.69,0.0,3.05,-7.6,-6.77,1,0,0,1+2+4+6+7+9+10,+,1+2+4+6+7+8+9+10,1+3+5+6+7+9+10,78,2,0.11,0.03,0,-1,0.34,0.62,0.58,0.26,5,0,0.0,0.0,0.0,0.0,1.0
7086,ABLEGROUP BERHAD,Building Materials,2020-12-01,8,1.0,0.0,-0.0,0.0,0.0,0.15,0.14,0.075,0.3,0.16,-105.0,-0.0,-0.0,0.0,0.0,-0.81,-1.35,0.0,0.01,-64.52,-12.0,-12.0,-12.0,,0.0,-1.04,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.78,-33.68,-17.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+8,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8,1+2+3+6+7+8,5,4,0.0,0.0,-4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
7115,SKB SHUTTERS CORPORATION BERHAD,Building Materials,2020-06-01,8,2.0,-0.22,0.0,0.08,0.08,0.91,1.88,0.38,1.99,2.12,221.0,0.01,0.53,0.0,0.0,0.4,-1.17,0.46,0.5,0.71,-62.0,17.1,-22.45,11.54,0.0,0.98,7.83,6.3,4.63,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,5.4,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+6+8,1+5+6,1+3+4+5+6+7+8,5,52,67,-0.06,-0.02,6,6,0.1,0.1,0.1,0.08,0,0,0.5,0.0,0.5,0.0,1.0
7140,OKA CORPORATION BHD,Building Materials,2020-03-01,10,2.0,0.82,0.47,0.95,0.43,0.68,0.76,0.57,0.89,0.74,12.0,0.06,7.89,0.04,5.26,8.73,6.45,0.0,0.0,9.86,6.7,20.5,13.6,13.97,7.9,9.71,9.48,9.22,8.34,9.71,2.95,6.23,4.44,2.95,43.01,-10.61,-6.12,1.46,-5.46,11.3,0.0,-26.98,-6.66,7.9,1,0,1,1+2+3+5+10,+,2+3+6+9+10,+,111,119,0.03,0.04,5,13,6.73,1.27,0.58,5.05,3,5,0.0,0.0,1.0,0.0,1.0
7162,ASTINO BERHAD,Building Materials,2020-07-01,10,1.5,1.76,0.21,1.6,1.73,0.89,1.35,0.5,1.6669999999999998,1.66,6.0,0.21,15.56,0.02,1.11,12.89,5.68,0.03,0.05,6.06,6.75,10.0,8.38,7.82,1.02,11.77,2.89,13.65,13.05,11.77,1.87,1.54,1.61,1.87,16.45,1.35,1.42,4.52,2.4,0.78,0.0,-13.34,2.58,1.02,1,0,0,1+5+6+7,+,1+2+3+6+7+9,3,419,521,0.12,0.08,18,72,5.9,2.13,2.31,4.43,5,1,0.0,0.0,0.5,0.0,1.0
7165,DWL RESOURCES BERHAD,Building Materials,2020-06-01,7,1.0,0.0,-0.0,0.0,0.0,0.23,0.17,0.15,0.395,0.454,-65.0,-0.0,-0.0,0.0,0.0,-0.57,-4.71,0.0,0.0,-25.48,-30.0,-10.5,-20.25,,0.0,-4.31,3.0,-6.06,-5.74,0.0,0.0,0.0,0.0,0.0,0.0,-13.86,-17.38,-5.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6,1+2+3+4+5+6+7,1+2+3+4+5+6+7,1+2+3+4+5+7,135,9,0.0,-0.02,-2,-15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
7219,MINETECH RESOURCES BERHAD,Building Materials,2020-03-01,10,1.0,-0.0,0.0,0.0,0.0,0.21,0.15,0.14,0.35,0.08,191.0,0.0,0.0,0.0,0.0,1.0,-15.87,0.16,0.17,-9.02,-18.0,-2.62,-10.31,11.0,0.0,-14.83,15.5,-7.19,-14.89,-14.83,0.0,0.0,0.0,0.0,0.0,-4.7,-13.35,-4.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+8+9+10,1+2+3+4+5+6+7+10,1+2+3+4+5+6+7+8+9+10,1+3+5+10,126,82,-0.02,-0.01,0,-4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
7232,RESINTECH BERHAD,Building Materials,2020-03-01,10,1.0,0.72,0.17,0.51,0.28,0.36,0.52,0.24,0.615,1.1995,12.0,0.04,7.69,0.01,2.4,3.66,2.66,0.04,0.03,5.15,5.08,31.0,18.04,14.28,4.25,9.92,4.8,8.3,10.38,9.92,2.56,5.0,5.12,2.56,15.14,0.91,-2.81,-0.51,-7.29,7.61,0.0,-22.81,-6.1,4.25,1,0,0,1+3+5+8+9,+,3+5+6+8+9+10,3,97,80,0.02,0.03,14,10,2.4,0.68,0.37,1.8,3,3,0.0,0.0,0.0,0.0,1.0
7235,SUPERLON HOLDINGS BERHAD,Building Materials,2020-04-01,10,2.0,1.68,0.43,0.82,0.57,0.79,0.9,0.66,1.05,0.8554,11.0,0.08,8.89,0.03,3.5,9.62,6.82,0.06,0.06,10.24,8.0,34.0,21.0,17.1,5.33,4.87,3.49,7.16,7.38,4.87,2.17,3.76,2.93,2.17,24.73,-1.48,6.4,5.11,-1.67,5.09,0.0,-28.63,-1.65,5.33,0,0,1,1+2+8+9+10,9,1+2+3+8+9+10,+,66,102,0.01,0.05,1,14,9.92,1.09,0.76,7.44,3,5,0.0,0.0,1.0,0.0,1.0
