code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
7215,NI HSIN RESOURCES BERHAD,Consumer Products & Services,2019-12-01,7,0.195,0.055,0.33,0.28,48.0,0.0,0.0,0.0,0.0,1.46,-6.87,0.0,0.0,-0.59,-14.0,30.0,8.0,23.62,0.0,-0.39,6.66,-1.66,-1.76,0.0,0.87,0.0,0.0,0.0,92.36,-6.52,-5.38,-4.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+6,1+4,1+2+3+4+5+6,1+2,55,31,0.01,-0.02,6,-1
7216,KAWAN FOOD BERHAD,Consumer Products & Services,2019-12-01,10,1.86,0.815,2.88,0.94,25.0,0.07,3.76,0.02,1.34,7.84,3.78,0.02,0.03,13.43,14.5,46.33,30.42,27.32,0.0,4.17,1.48,2.67,2.85,4.17,0.81,1.47,1.04,0.81,22.4,4.62,7.44,9.34,-10.23,-1.07,0.0,-30.13,-14.51,-4.99,1,0,1,10,+,1+2+3+4+8+10,+,92,214,0.06,0.03,18,42
7217,EONMETALL GROUP BERHAD,Industrial Products & Services,2019-12-01,10,0.66,0.155,0.86,1.35,14.0,0.05,7.58,0.0,0.0,3.45,1.64,0.18,0.15,6.21,-13.0,22.25,4.62,10.92,0.0,9.5,7.15,8.01,9.89,9.5,4.06,2.38,2.44,4.06,19.95,4.62,13.43,-2.9,0.0,-9.47,0.0,-37.2,0.0,-10.21,0,0,0,2+6+7+8+10,6,2+5+6+8+10,2+3+7,96,121,0.05,0.02,20,12
7218,TRANSOCEAN HOLDINGS BHD,Transportation & Logistics,2019-12-01,7,0.835,0.42,0.87,0.87,-7.0,-0.12,-14.37,0.0,0.0,-14.29,-14.32,0.03,0.04,-4.91,-32.0,44.0,6.0,32.25,0.0,-4.11,9.56,-10.94,-5.59,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,-1.9,-6.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+6+7,1+2+4,1+2+3+5+6+7,6,28,20,-0.01,-0.14,1,1
7219,MINETECH RESOURCES BERHAD,Industrial Products & Services,2020-03-01,10,0.17,0.065,0.355,0.08,-13.0,-0.01,-5.88,0.0,0.0,-15.75,-15.87,0.12,0.17,-9.17,-12.5,14.0,0.75,14.0,0.0,-15.2,14.65,-14.79,-19.24,-15.2,0.0,0.0,0.0,0.0,0.0,-4.7,-13.35,-4.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+8+9+10,1+2+3+4+5+6+7+10,1+2+3+4+5+6+7+8+9+10,1+3+5+10,126,82,-0.02,-0.01,0,-4
7221,BSL CORPORATION BERHAD,Industrial Products & Services,2020-08-01,9,0.52,0.08,0.775,1.13,20.0,0.03,5.77,0.0,0.0,2.28,0.34,0.06,0.07,-0.41,-41.0,29.0,-6.0,19.29,0.0,-4.34,15.33,0.34,5.37,0.0,0.0,0.0,0.0,0.0,0.0,-2.12,6.93,-0.96,0.0,-26.71,0.0,-51.4,0.0,-26.67,0,0,0,1+7+8+9,2+5+6+7,1+2+3+4+5+6+7+8+9,5,147,137,0.01,0.0,12,10
7222,IMASPRO CORPORATION BERHAD,Industrial Products & Services,2020-06-01,10,2.18,1.85,2.39,1.63,73.0,0.03,1.38,0.04,1.61,1.84,0.87,0.02,0.02,6.93,9.25,222.0,115.62,56.14,0.0,6.01,3.62,1.53,2.8,6.01,2.95,1.93,1.97,2.95,80.1,0.25,-8.79,-1.4,-35.63,-18.23,0.0,-42.34,-35.64,-18.25,1,0,0,2+4+5+6+9,+,2+3+4+5+9+10,3+8,86,67,0.1,0.01,3,13
7223,JADI IMAGING HOLDINGS BERHAD,Consumer Products & Services,2020-03-01,8,0.085,0.025,0.16,0.11,-3.0,-0.03,-35.29,0.0,0.0,-23.82,-28.05,0.17,0.12,-14.5,-5.5,10.5,2.5,10.5,0.0,-15.37,28.93,-34.63,-24.59,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-7.57,-5.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6+7+8,1+2+3+5,1+2+3+4+5+6+7+8,1+2+3,78,47,0.0,-0.03,8,-9
7225,P.A. RESOURCES BERHAD,Industrial Products & Services,2020-06-01,10,0.49,0.035,0.255,0.0613,49.0,0.01,2.04,0.0,0.0,16.15,7.82,0.01,0.01,-7.85,-3.5,5.5,1.0,5.5,0.0,-36.04,32.57,-12.12,-20.05,-36.04,0.0,0.0,0.0,0.0,0.0,27.64,7.13,0.96,0.0,-1.95,0.0,0.0,0.0,-20.37,0,0,0,4+7+9+10,3+4+5+6+7+8+9+10,2+3+4+5+6+7+8+9+10,3+6+7+9+10,97,202,-0.22,0.01,0,10
7226,WATTA HOLDING BERHAD,Industrial Products & Services,2019-12-01,7,0.53,0.4,0.9,0.67,24.0,0.02,3.77,0.0,0.0,3.31,3.39,0.01,0.01,2.81,-36.0,26.0,-5.0,20.0,4.9,-0.44,4.42,-2.48,-2.04,0.0,1.53,0.0,0.0,0.0,0.0,-23.43,-13.45,-7.28,4.88,0.0,0.0,0.0,4.9,0.0,0,0,0,1+2+4+7,2+3+4,1+2+3+4+5+6,1+2+3+5+7,24,12,0.0,0.02,0,-1
7227,UMS-NEIKEN GROUP BERHAD,Industrial Products & Services,2019-12-01,10,1.06,0.61,1.24,1.29,16.0,0.07,6.6,0.03,2.83,5.26,4.08,0.01,0.02,9.77,4.62,16.4,10.51,9.39,6.65,12.46,5.17,7.9,9.24,12.46,3.17,3.07,2.93,3.17,27.68,-1.24,0.46,0.14,-15.07,6.52,0.0,-26.03,-15.16,6.65,1,0,0,1+5+7+10,+,1+3+7+10,6,68,63,0.03,0.05,1,9
7228,T7 GLOBAL BERHAD,Energy,2019-12-01,10,0.415,0.21,0.565,0.41,27.0,0.02,4.82,0.0,0.0,3.78,4.8,0.1,0.1,-10.24,-10.0,78.5,34.25,34.25,3.17,-7.41,19.31,3.55,-9.03,-7.41,0.22,0.73,0.44,0.22,6.71,40.44,16.47,-9.86,48.75,9.65,0.0,17.33,43.1,3.17,0,0,0,5+6+8+9+10,5+8+9,1+3+4+5+6+7+8+9+10,1+2+4+5+6,542,230,0.02,0.02,76,-33
7229,FAVELLE FAVCO BERHAD,Industrial Products & Services,2019-12-01,10,2.13,1.71,2.76,3.19,10.0,0.22,10.33,0.15,7.04,7.02,12.02,0.06,0.03,10.48,4.69,10.16,7.43,7.2,2.84,14.69,3.53,11.99,13.19,14.69,4.51,5.57,5.48,4.51,30.99,5.72,-2.92,2.55,-1.16,11.52,0.0,2.84,-1.72,8.67,1,0,0,3+4+5+10,+,3+4+7+10,10,385,688,0.16,0.37,-1,54
7230,TOMEI CONSOLIDATED BERHAD,Consumer Products & Services,2019-12-01,10,0.845,0.24,1.88,1.77,4.0,0.22,26.04,0.0,0.0,12.71,4.24,0.03,0.06,2.2,-40.0,53.0,6.5,15.6,23.13,10.44,11.65,12.43,7.8,10.44,2.54,1.14,1.18,2.54,12.3,4.19,-1.11,5.91,50.71,-7.09,0.0,23.13,50.77,-7.97,0,0,0,1+2+4+5+6+10,5+7,2+4+5+6+7+8+10,6+8+9+10,356,534,0.16,0.06,-8,27
7231,WELLCALL HOLDINGS BERHAD,Industrial Products & Services,2020-09-01,10,1.1,0.55,1.25,0.243,19.0,0.06,5.45,0.05,4.5,24.28,24.75,0.0,0.0,20.11,16.43,56.6,36.52,30.48,7.18,3.84,1.46,5.51,5.0,3.84,2.68,4.12,3.66,2.68,67.49,-5.35,-3.12,3.4,-6.61,7.22,0.0,-6.94,-6.6,7.18,1,0,1,1+2+5+8,+,1+3+5,+,137,135,0.03,0.05,11,38
7232,RESINTECH BERHAD,Industrial Products & Services,2020-03-01,10,0.395,0.17,0.475,1.1803,17.0,0.02,5.06,0.02,3.8,1.96,2.66,0.03,0.03,4.94,6.62,30.5,18.56,12.29,4.25,10.16,4.11,9.32,10.02,10.16,1.96,3.23,3.92,1.96,15.14,0.91,-2.81,-0.51,-7.29,7.61,0.0,-22.81,-6.1,4.25,1,0,0,1+3+5+8+9,+,3+5+6+8+9+10,3,97,80,0.02,0.03,14,10
7233,DUFU TECHNOLOGY CORP. BERHAD,Industrial Products & Services,2019-12-01,10,4.08,0.94,4.34,0.46,42.0,0.1,2.45,0.04,0.98,21.13,22.95,0.04,0.06,8.39,-34.0,36.0,1.0,23.6,11.62,2.01,4.07,3.97,4.66,2.01,0.44,1.0,0.89,0.44,10.63,13.51,12.86,7.88,48.03,14.88,0.0,20.69,50.79,11.62,0,0,1,4+7+8+9+10,7+8+9,1+3+6+7+8+9+10,+,128,249,0.02,0.09,13,29
7234,MESB BERHAD,Consumer Products & Services,2020-06-01,10,0.44,0.155,0.55,0.71,-2.0,-0.19,-43.18,0.0,0.0,-26.37,-33.23,0.03,0.03,0.86,-7.25,41.5,17.12,19.93,0.0,-8.39,46.53,-60.05,-34.39,-8.39,0.0,0.0,0.0,0.0,0.0,7.88,8.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5+8+9+10,1+2+3,1+2+3+5+8+10,2+4+6+7+10,92,148,0.01,-0.31,0,15
7235,SUPERLON HOLDINGS BERHAD,Industrial Products & Services,2020-04-01,10,0.835,0.4,1.05,0.8387,13.0,0.06,7.19,0.03,3.65,7.43,6.82,0.05,0.06,10.07,14.1,42.0,28.05,20.55,5.33,4.82,2.04,6.47,5.78,4.82,2.08,3.47,2.56,2.08,27.39,-1.48,6.4,5.11,-1.67,5.09,0.0,-28.63,-1.65,5.33,0,0,1,1+2+8+9,9,1+2+3+8+9+10,+,66,102,0.01,0.05,1,14
7237,POWER ROOT BERHAD,Consumer Products & Services,2020-03-01,10,1.84,1.504,2.77,0.64,17.0,0.11,5.98,0.12,6.79,16.56,21.8,0.0,0.0,9.54,15.83,70.5,43.16,25.15,1.94,4.88,1.48,4.42,4.8,4.88,4.37,5.34,4.72,4.37,58.44,-1.11,3.84,9.71,4.74,16.17,0.0,1.94,2.68,14.34,1,0,0,2+10,+,3+4+7+8+10,10,153,386,0.03,0.12,0,89
7239,SCANWOLF CORPORATION BERHAD,Industrial Products & Services,2020-06-01,10,0.235,0.065,0.32,0.34,-2.0,-0.11,-46.81,0.0,0.0,-31.53,1.7,0.16,0.18,-6.15,-34.0,22.5,-5.75,19.67,0.0,-5.57,11.48,-9.98,-5.96,-5.57,1.26,0.0,0.0,1.26,0.0,-20.88,-13.63,-2.33,0.0,-12.71,0.0,0.0,0.0,-14.38,0,0,0,1+2+5+8+9,2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9+10,1+4+6+9,42,31,0.02,0.01,4,0
7240,VERTICE BERHAD,Consumer Products & Services,2020-03-01,9,0.245,0.1,0.805,0.45,-2.0,-0.11,-44.9,0.0,0.0,-24.96,-21.42,0.04,0.04,-8.96,-65.0,83.0,9.0,28.08,0.0,-3.03,19.06,-18.77,-12.12,0.0,0.49,0.0,0.0,0.0,0.0,-20.05,-15.78,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+6+9,1+2+4+5,1+2+3+4+5+6+7+8+9,1,165,62,0.06,-0.13,4,-29
7241,NEXTGREEN GLOBAL BERHAD,Industrial Products & Services,2018-06-01,10,0.39,0.14,0.475,0.23,-11.0,-0.04,-10.26,0.0,0.0,-15.43,-1.51,0.07,0.04,2.43,-43.0,95.0,26.0,42.88,0.0,1.57,3.38,-2.51,0.59,1.57,1.14,0.0,1.08,1.14,0.0,-1.94,-14.44,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+8+9+10,1+2+3,1+2+3+4+7+8+9+10,1+2+3+6,54,30,0.02,0.0,15,0
7243,IMPIANA HOTELS BERHAD,Consumer Products & Services,2018-06-01,9,0.07,0.055,0.235,0.045,-1.0,-0.12,-171.43,0.0,0.0,-262.89,-30.81,1.62,0.0,-109.15,-1.0,0.28,-0.36,0.2,0.0,-583.02,820.37,-433.33,-684.0,0.0,14.81,0.0,0.0,0.0,0.0,2.77,-12.41,-17.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+6+7+8+9,1+2+3+4+5+7+8,1+2+3+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,39,6,0.7,-0.1,-7,-2
7246,SIGNATURE INTERNATIONAL BERHAD,Consumer Products & Services,2020-06-01,10,0.465,0.149,0.605,0.69,-33.0,-0.01,-2.15,0.0,0.0,-2.06,-3.89,0.22,0.23,6.12,-13.17,44.0,15.42,23.86,0.0,4.81,6.31,0.04,5.66,4.81,2.13,2.81,2.74,2.13,50.61,-19.43,-17.06,-2.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+9+10,1,1+2+3+4+8+9+10,1+4,116,107,0.03,-0.03,11,-3
7247,SCGM BHD,Industrial Products & Services,2020-04-01,10,2.12,0.76,3.95,0.9409,14.0,0.15,7.08,0.04,1.7,15.88,10.57,0.25,0.3,9.48,-33.0,31.15,-0.93,19.95,7.99,4.72,3.13,3.06,3.29,4.72,2.34,2.8,2.52,2.34,77.65,5.59,14.57,12.01,2.25,10.01,0.0,-11.27,-1.47,7.99,0,0,0,1,2,1+2+3+9+10,2,75,210,0.04,0.09,6,29
7248,SLP RESOURCES BERHAD,Industrial Products & Services,2019-12-01,10,0.885,0.69,1.2,0.585,17.0,0.05,5.65,0.06,6.21,8.82,11.76,0.0,0.0,10.04,10.75,30.33,20.54,18.07,10.63,6.03,1.7,5.41,5.02,6.03,3.63,3.61,2.74,3.63,43.81,-0.37,-0.89,2.49,12.08,12.53,0.0,-7.5,10.63,19.81,1,0,1,1+4+5+9+10,+,1+3+4+9+10,+,156,167,0.03,0.07,15,46
7250,UZMA BERHAD,Energy,2020-06-01,10,0.56,0.31,0.92,1.4132,-6.0,-0.1,-17.86,0.0,0.0,-6.94,-4.85,0.81,0.85,1.95,-150.0,82.5,-33.75,29.71,0.0,4.46,7.1,4.68,5.18,4.46,0.37,0.0,0.47,0.37,0.0,1.76,4.86,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+9+10,1+9+10,1+2+4+8+9+10,10,99,552,0.06,-0.07,0,161
7251,BARAKAH OFFSHORE PETROLEUM BERHAD,Energy,2020-06-01,9,0.04,0.01,0.09,-0.1858,1.0,0.03,75.0,0.0,0.0,-17.98,0.0,0.0,0.0,-4.45,-0.95,14.5,6.78,7.64,6.1,-250.64,423.8,-139.64,-80.01,0.0,6.32,0.0,1.38,0.0,0.0,-19.67,118.92,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0,0,0,1+2+5+6+7+8+9,2+6+7+8,1+2+3+4+5+6+7+8+9,2+6+7+9,190,221,-0.26,0.03,0,19
7252,TEO SENG CAPITAL BERHAD,Consumer Products & Services,2019-12-01,10,0.805,0.65,1.25,1.06,12.0,0.07,8.7,0.06,7.45,6.27,20.13,0.19,0.2,7.56,6.45,100.0,53.22,18.86,4.32,9.89,3.89,8.95,8.31,9.89,2.09,2.16,2.21,2.09,11.56,7.98,7.47,10.79,3.89,15.38,0.0,36.57,4.32,14.34,1,0,1,3+7+10,+,3+4+5+7+8+10,+,168,546,0.05,0.2,21,101
7253,HANDAL ENERGY BERHAD,Energy,2020-06-01,10,0.225,0.135,0.42,0.36,-2.0,-0.12,-53.33,0.0,0.0,-34.36,-31.91,0.02,0.02,-1.7,-20.5,35.0,7.25,13.17,0.0,5.48,27.53,-26.09,-9.41,5.48,1.78,0.0,0.0,1.78,0.0,-3.17,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+8+9+10,1+2+3,1+2+3+4+6+7+8+9+10,1+2+10,49,99,0.18,-0.11,0,-12
7277,DIALOG GROUP BERHAD,Energy,2020-06-01,10,3.16,2.7,3.99,0.758,29.0,0.11,3.48,0.03,0.98,14.31,15.91,0.36,0.36,15.62,25.67,94.75,60.21,52.02,15.14,2.46,1.06,3.01,3.32,2.46,0.86,1.0,1.07,0.86,36.5,-12.11,-0.47,7.3,18.03,17.59,0.0,17.74,15.67,15.14,1,1,1,1+2+3+6,+,+,+,1208,2303,0.03,0.11,168,847
7285,TOMYPAK HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.74,0.3,0.945,0.44,-307.0,-0.0,-0.0,0.0,0.0,-0.55,-6.21,0.05,0.1,4.5,-16.67,64.0,23.66,35.2,0.0,1.9,2.91,-0.97,0.54,1.9,1.7,1.61,1.55,1.7,62.86,-9.17,-5.44,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+4+6+10,1+2,1+2+3+4+6+7+9+10,+,184,158,0.05,-0.03,13,16
7293,YINSON HOLDINGS BERHAD,Energy,2020-01-01,10,5.2,4.24,7.42,1.7,18.0,0.28,5.38,0.06,1.15,16.73,6.17,1.44,0.97,18.05,8.17,33.17,20.67,19.0,1.81,6.5,2.9,4.86,5.55,6.5,0.85,1.28,0.97,0.85,11.64,66.77,18.39,18.27,-3.25,38.73,0.0,1.81,-6.05,22.27,1,0,0,5+10,+,1+2+4+5+8+10,4+7+8+10,641,2519,0.06,0.19,-17,917
7315,AHB HOLDINGS BERHAD,Consumer Products & Services,2020-09-01,10,0.155,0.04,0.405,0.118,-6.0,-0.03,-19.35,0.0,0.0,-21.61,-23.68,0.16,0.16,-16.7,-5.0,22.5,8.75,11.88,0.0,-4.74,29.3,-3.89,4.87,-4.74,0.0,0.0,0.0,0.0,0.0,-10.6,-2.92,-8.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+6+7+8+9+10,1+6+7,1+2+4+5+6+7+8+9+10,1+3+5+7+10,25,10,0.02,-0.04,0,-2
7374,TIEN WAH PRESS HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.915,0.76,1.1,1.99,-29.0,-0.03,-3.28,0.06,6.01,-1.56,-6.48,0.16,0.22,3.59,-28.0,15.5,-6.25,9.88,0.0,5.9,10.81,-8.42,2.32,5.9,6.12,5.76,5.82,6.12,45.21,1.75,-0.42,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+4+6+7+10,1+2+3,1+2+3+6+7+10,+,355,346,0.14,-0.14,20,72
7412,SHH RESOURCES HOLDINGS BERHAD,Consumer Products & Services,2020-06-01,10,1.19,0.275,1.33,1.32,-51.0,-0.02,-1.68,0.0,0.0,-1.77,-4.04,0.1,0.1,0.61,-10.0,14.0,2.0,9.85,0.0,-5.12,17.66,-25.9,-11.97,-5.12,2.66,2.45,3.66,2.66,15.05,-2.81,-0.13,-1.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+6+8+10,1+2+3+9+10,1+2+3+4+6+8+9+10,1+2+3+4+10,93,104,-0.03,-0.05,-3,-1
7439,TECK GUAN PERDANA BERHAD,Consumer Products & Services,2020-01-01,10,1.31,0.77,1.6,1.4766,13.0,0.1,7.63,0.0,0.0,7.02,6.24,0.22,0.27,0.3,-17.0,43.67,13.34,13.19,0.0,0.38,33.2,5.16,8.29,0.38,0.0,0.0,0.0,0.0,0.0,-10.15,0.72,12.57,0.0,0.0,0.0,-35.87,0.0,0.0,0,0,0,1+2+5+8+10,3+6+8,2+3+5+6+7+8+9+10,1+4+5+9+10,167,274,0.16,0.08,-2,-26
7471,EDEN INC. BERHAD,Utilities,2018-12-01,10,0.145,0.09,0.375,0.74,25.0,0.01,6.9,0.0,0.0,0.78,-3.22,0.16,0.12,-15.34,-28.0,31.0,1.5,15.78,0.0,-19.84,28.41,-46.62,-42.73,-19.84,0.0,0.0,0.0,0.0,0.0,3.53,-8.21,-13.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+9,1+2+3+4+5+6+7+8+9+10,2+3+4,229,60,0.01,-0.03,25,3
7498,RALCO CORPORATION BERHAD,Industrial Products & Services,2019-12-01,8,0.97,0.18,1.18,0.81,-35.0,-0.03,-3.09,0.0,0.0,-3.4,-6.39,0.04,0.07,-2.42,-16.67,75.0,29.16,44.78,0.0,-18.22,30.42,-47.58,-28.67,0.0,0.0,0.0,0.0,0.0,0.0,-14.39,-11.37,-4.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+8,1+2+3+4+6,1+2+3+4+7+8,3,92,55,-0.03,-0.06,4,9
7544,QUALITY CONCRETE HOLDINGS BERHAD,Industrial Products & Services,2020-01-01,9,0.94,0.72,1.32,1.75,-21.0,-0.04,-4.26,0.0,0.0,-2.51,-2.99,0.12,0.06,-3.05,-20.2,136.0,57.9,75.6,0.0,-8.46,9.42,-16.44,-10.88,0.0,0.59,0.0,0.0,0.0,40.76,-1.98,-5.28,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+7,1+2+3+4+6+7,1+2+3+4+5+6+7+8+9,4+7+9,211,133,0.0,-0.05,-20,8
7579,AWC BERHAD,Industrial Products & Services,2020-06-01,10,0.415,0.195,0.56,0.615,-7.0,-0.06,-14.46,0.0,1.2,-10.08,-10.02,0.11,0.12,3.61,-7.5,25.0,8.75,12.28,0.0,6.77,7.07,2.74,4.84,6.77,3.91,1.69,1.38,3.91,30.59,2.04,19.74,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+7+9+10,1,1+2+3+9+10,3+5+7+9,154,315,0.03,-0.06,16,24
7609,AJIYA BERHAD,Industrial Products & Services,2019-11-01,10,0.54,0.2,0.7,1.19,138.0,0.0,0.0,0.0,0.0,0.33,1.46,0.0,0.0,4.13,3.97,70.33,37.15,24.7,0.0,7.95,7.51,10.19,12.79,7.95,1.16,1.97,1.85,1.16,13.67,-6.31,-4.64,0.41,-19.9,-13.49,0.0,-43.92,-21.09,-14.13,1,0,1,1+3+4+10,+,1+3+6+8+9+10,+,330,325,0.07,0.02,16,14
7668,HAI-O ENTERPRISE BERHAD,Consumer Products & Services,2020-04-01,10,2.18,1.12,2.44,1.06,17.0,0.13,5.96,0.1,4.59,11.87,10.68,0.01,0.01,14.37,14.31,25.11,19.71,19.14,2.03,5.38,0.91,5.89,5.58,5.38,4.15,5.8,4.85,4.15,71.74,-14.61,0.97,-6.84,1.83,-7.44,0.0,-18.25,2.03,-7.16,1,0,1,1+2+6+7+10,+,1+2+6+7+10,+,223,252,0.09,0.11,14,36
7676,GUNUNG CAPITAL BERHAD,Transportation & Logistics,2019-12-01,9,0.93,0.255,1.38,0.394,-50.0,-0.02,-2.15,0.0,0.0,-4.67,-12.29,0.02,0.02,-5.85,-47.5,14.17,-16.66,12.55,0.0,1.74,6.27,-4.14,-3.37,0.0,0.6,0.0,0.0,0.0,3.26,-24.84,-27.64,-7.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5,1+2+3+4,1+2+3+4+5+6+7,2,76,17,0.05,-0.05,41,3
7692,WIDETECH (MALAYSIA) BERHAD,Industrial Products & Services,2020-03-01,10,0.59,0.43,0.62,0.79,-10.0,-0.06,-10.17,0.0,0.0,-7.41,1.78,0.06,0.06,0.86,-48.0,53.0,2.5,23.13,0.0,0.07,12.4,4.8,4.55,0.07,0.0,0.0,0.0,0.0,0.0,8.6,-3.63,-1.87,-26.61,0.0,0.0,-11.49,-26.6,0.0,0,0,1,4+5+6+9+10,7+9+10,1+2+4+5+6+7+8+9+10,+,10,8,-0.02,0.01,6,1
7722,ASIA BRANDS BERHAD,Consumer Products & Services,2020-03-01,10,0.685,0.3,0.985,0.91,13.0,0.05,7.3,0.0,0.0,5.87,4.39,0.18,0.18,-1.17,-4.89,129.5,62.3,27.17,18.46,-4.97,23.16,-1.01,-19.18,-4.97,1.22,0.0,0.0,1.22,3.59,4.26,-10.83,2.96,39.44,-0.87,0.0,0.0,18.46,-13.41,0,0,0,3+4+5+8+10,3+4+5,1+2+3+4+5+6+8+10,2+5+9,130,188,0.23,0.04,15,22
7757,UPA CORPORATION BHD,Consumer Products & Services,2019-12-01,10,2.14,1.74,3.51,3.32,22.0,0.1,4.67,0.08,3.74,2.96,4.14,0.0,0.0,11.7,5.02,20.55,12.78,9.94,0.0,12.08,4.75,10.41,12.5,12.08,5.05,3.49,3.7,5.05,40.58,3.28,0.42,23.16,-5.53,-2.13,0.0,-30.17,-5.39,-3.67,1,0,1,1+4+8+9+10,+,2+7+9+10,+,129,152,0.18,0.14,20,18
7773,EP MANUFACTURING BHD,Industrial Products & Services,2019-12-01,10,0.405,0.21,0.5,1.57,-4.0,-0.11,-27.16,0.0,0.0,-7.1,-5.65,0.13,0.13,0.38,-6.57,23.5,8.46,7.94,0.0,1.53,24.3,-28.0,-19.95,1.53,3.16,0.0,1.53,3.16,16.82,3.55,-1.4,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+4+5+7+8+9+10,1+2+3+4,1+2+3+4+5+7+8+10,+,588,484,0.16,-0.1,121,35
7803,RUBBEREX CORPORATION (M) BERHAD,Industrial Products & Services,2019-12-01,9,1.53,0.183,3.05,1.01,17.0,0.09,5.88,0.0,0.22,9.0,12.64,0.01,0.01,3.63,-6.43,69.0,31.28,38.26,2.8,0.94,6.16,-1.73,0.2,0.0,1.22,1.36,1.3,0.0,51.07,-11.09,-5.9,-3.67,21.21,4.36,0.0,4.88,18.7,2.8,0,0,1,2+6+7,2,1+2+3+6+7,+,374,219,0.01,0.04,21,39
7854,TIMBERWELL BERHAD,Industrial Products & Services,2019-12-01,7,0.59,0.23,0.73,0.5817,28.0,0.02,3.39,0.0,0.0,3.66,9.44,0.04,0.0,-1.25,9.29,75.0,42.14,27.15,61.42,4.46,4.02,8.29,5.24,0.0,0.75,1.75,1.05,0.0,8.3,24.87,2.93,7.94,61.68,0.0,0.0,306.41,61.42,0.0,0,0,0,1+4+7,6+7,1+3+4+6+7,7,16,28,0.03,0.05,-5,2
7935,MILUX CORPORATION BERHAD,Consumer Products & Services,2019-12-01,9,2.92,0.78,3.08,0.7,-127.0,-0.02,-0.68,0.0,0.0,-3.29,-10.54,0.01,0.02,-4.21,-41.0,93.0,26.0,93.0,0.0,-7.9,6.85,-6.05,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.78,1.87,-5.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+6+7+8+9,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8+9,3+4+6+7+9,88,63,-0.29,-0.08,-4,1
7943,SAND NISKO CAPITAL BERHAD,Consumer Products & Services,2019-12-01,7,0.365,0.14,0.48,0.33,-89.0,-0.0,-0.0,0.0,0.0,-1.24,-2.64,0.0,0.0,-7.18,-35.0,25.0,-5.0,25.0,0.0,-19.33,16.87,-13.3,-16.59,0.0,0.0,0.0,0.0,0.0,0.0,-21.25,-1.23,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+6,1+2+3+5+6+7,1+2+3+4+5+6+7,2+3+4+6,26,22,-0.02,-0.01,1,2
