code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
3301,HONG LEONG INDUSTRIES BERHAD,Consumer Products & Services,2020-06-01,10,1.5,11.31,9.54,6.36,6.2,8.29,9.45,7.35,10.2,5.73,17.0,0.55,5.82,0.42,4.44,9.52,10.24,0.01,0.01,8.89,10.41,30.73,20.57,15.47,17.35,9.81,3.57,8.49,7.66,9.81,4.57,4.02,3.87,4.57,47.27,0.28,1.46,4.43,-0.46,-1.37,0.0,17.35,-0.82,-0.37,1,0,1,1+7,+,1+2+4+9,+,1803,2291,0.71,0.54,429,423,3.73,8.48,8.27,2.8,3,5,0.5,0.0,0.0,0.0,1.0
3514,MARCO HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,2.0,0.1,0.08,0.15,0.08,0.12,0.13,0.095,0.185,0.2,10.0,0.01,7.69,0.0,2.31,6.8,7.88,0.02,0.02,10.56,7.0,12.5,9.75,10.1,7.72,11.15,2.93,8.34,10.53,11.15,6.28,5.68,4.83,6.28,40.2,-6.04,-0.27,4.88,-3.0,11.15,0.0,-3.58,-3.65,7.72,1,0,1,1+2+3+8+10,+,2+3+4+7+10,+,113,150,0.01,0.01,3,8,0.2,0.2,0.1,0.15,3,3,0.0,0.0,1.0,0.0,1.0
3662,MALAYAN FLOUR MILLS BERHAD,Consumer Products & Services,2019-12-01,10,2.0,0.19,0.0,0.58,0.38,0.68,0.94,0.495,1.06,1.06,177.0,0.01,1.06,0.03,3.19,0.5,4.52,0.24,0.22,2.35,4.0,33.75,18.88,18.88,0.0,9.05,6.8,11.44,8.92,9.05,4.07,7.8,5.94,4.07,93.0,1.84,3.24,8.36,-8.59,-3.67,0.0,-37.99,-22.58,-14.87,1,0,0,3+6+10,+,2+3+5+8+9+10,6+8,1555,2682,0.23,0.03,15,139,4.76,0.78,0.5,3.57,0,5,0.5,0.0,0.5,0.0,1.0
3689,FRASER & NEAVE HOLDINGS BHD,Consumer Products & Services,2020-09-01,10,1.5,33.73,8.99,9.32,18.94,30.75,30.0,29.46,33.38,7.75,26.0,1.14,3.8,0.6,2.0,14.73,15.72,0.0,0.0,8.8,22.91,36.27,29.59,29.46,7.89,4.0,0.93,3.14,3.47,4.0,2.55,1.67,1.99,2.55,61.59,-0.93,-0.36,0.92,7.94,-5.12,0.0,8.27,7.89,-5.38,1,0,1,1+2+4+9,+,4+7+8+9+10,+,3915,3988,1.06,1.11,421,343,12.22,12.42,25.26,9.17,2,3,0.0,0.0,0.0,0.5,1.0
3719,PANASONIC MANUFACTURING MALAYSIA BERHAD,Consumer Products & Services,2020-03-01,10,2.0,28.32,5.53,15.77,13.76,29.46,31.4,27.88,32.68,12.78,19.0,1.67,5.32,1.98,6.31,13.03,14.15,0.0,0.0,10.66,12.26,21.67,16.96,16.12,3.31,6.23,1.0,6.01,6.44,6.23,3.27,5.24,4.28,3.27,49.94,-2.15,2.47,4.46,3.28,6.08,0.0,-2.62,3.31,6.08,1,0,1,1+2+8+9+10,+,2+4+9+10,+,761,1052,1.36,1.93,66,119,29.05,21.03,18.35,21.79,3,5,0.0,0.0,1.0,0.0,1.0
3859,MAGNUM BERHAD,Consumer Products & Services,2019-12-01,10,1.0,0.25,0.08,0.18,0.29,2.11,2.19,1.95,2.426,1.66,148.0,0.01,0.46,0.16,7.23,0.89,9.71,0.31,0.27,8.38,13.38,36.71,25.04,18.2,8.1,7.5,2.05,5.79,6.44,7.5,7.93,6.14,6.75,7.93,111.64,0.58,-1.29,-2.03,-1.39,-3.1,0.0,8.1,-1.37,-6.0,1,0,1,3+4+5+6+7+8+9+10,+,2+4+5+6+7+8+10,+,3616,2706,0.28,0.17,556,160,0.14,0.24,0.39,0.11,0,5,0.0,0.0,0.0,0.0,1.0
3891,MALAYAN UNITED INDUSTRIES BERHAD,Consumer Products & Services,2020-06-01,10,0.5,-0.35,-0.0,-0.45,-0.45,0.12,0.095,0.08,0.205,0.0596,-2.0,-0.06,-63.16,0.0,0.0,-103.86,-68.46,4.14,3.64,-19.98,-8.75,20.5,5.88,21.17,0.0,-8.33,15.71,-25.29,-19.5,-8.33,0.0,0.0,0.0,0.0,0.0,-10.4,-11.59,-9.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+7+8+9+10,1+2+3+4+5,1+2+3+4+5+6+8+9+10,10,908,298,0.0,-0.07,0,22,-0.6,-0.6,-0.6,-0.45,0,0,0.0,0.0,0.5,0.0,0.0
3905,MULPHA INTERNATIONAL BERHAD,Consumer Products & Services,2019-12-01,10,1.0,-3.7,-0.0,-1.35,-1.35,1.31,1.61,1.15,1.62,9.31,-9.0,-0.18,-11.18,0.0,0.0,-1.96,-6.92,0.27,0.24,3.22,-2.03,43.17,20.57,9.6,0.0,41.05,217.79,18.54,80.03,41.05,0.0,0.0,0.0,0.0,0.0,-12.68,-2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+8+9+10,1+7+8,1+2+3+4+6+7+8+10,2+5+6+8+9+10,794,850,0.54,-0.66,-44,135,-1.8,-1.8,-1.8,-1.35,0,0,0.0,0.0,0.0,0.0,1.0
4006,ORIENTAL HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,2.0,2.23,0.16,1.66,1.7,5.19,5.22,4.854,5.886,10.5639,28.0,0.19,3.64,0.3,5.75,1.75,5.33,0.01,0.01,6.81,7.99,15.45,11.72,11.51,0.83,7.45,2.69,11.0,9.27,7.45,2.18,3.68,3.29,2.18,25.84,-2.23,8.3,4.15,1.27,0.45,0.0,8.06,1.27,0.83,1,0,1,1+7+8+9+10,+,1+5+7+8+10,+,3230,5162,0.4,0.57,407,478,1.6,2.22,2.27,1.2,2,5,0.0,0.0,1.0,0.0,1.0
4065,PPB GROUP BERHAD,Consumer Products & Services,2020-12-01,10,2.0,20.07,2.79,7.12,11.08,17.21,18.58,15.96,19.74,16.04,20.0,0.93,5.01,0.46,2.48,5.77,5.95,0.01,0.01,28.12,19.91,23.26,21.58,21.76,3.0,4.56,0.33,4.55,4.61,4.56,1.37,1.55,1.44,1.37,29.72,-0.87,0.7,6.29,4.61,-3.52,0.0,3.0,4.61,-3.51,1,0,0,1,+,3+5+7+9+10,1+4+10,2711,4185,0.69,0.93,-20,-2,10.3,9.49,14.78,7.72,3,3,0.5,0.0,0.5,0.0,1.0
4081,PAN MALAYSIA CORPORATION BERHAD,Consumer Products & Services,2020-06-01,10,1.0,0.0,-0.0,0.0,0.0,0.13,0.13,0.095,0.195,0.3956,-26.0,-0.0,-0.0,0.0,0.0,-1.26,-2.79,0.0,0.0,-0.28,-14.0,8.25,-2.88,8.53,0.0,0.18,8.53,-5.05,-2.71,0.18,5.65,2.67,11.3,5.65,43.48,-9.13,-4.4,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+7+10,1+2+3+4+10,1+2+3+4+6+9+10,1+3+4+5+10,79,55,-0.01,-0.01,-3,-7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,Consumer Products & Services,2020-12-01,10,2.5,15.12,0.0,71.66,24.57,11.62,13.8,9.8,15.32,1.31,16.0,0.85,6.16,0.83,6.01,64.66,63.54,0.05,0.05,16.32,12.46,23.12,17.79,18.41,0.0,5.31,1.06,6.18,5.7,5.31,5.33,6.42,5.91,5.33,99.69,-8.29,-12.76,-5.24,-23.28,-10.47,0.0,-21.11,-23.28,-10.47,1,0,0,1+2+3+4+5+6,+,1+2+3+4+5+10,10,4127,2315,2.52,0.84,0,196,78.07,95.55,32.76,58.55,3,5,0.0,0.0,0.5,1.0,1.0
4197,SIME DARBY BERHAD,Consumer Products & Services,2020-06-01,10,1.0,3.16,0.0,10.61,2.5,1.98,2.34,1.693,2.55,2.28,13.0,0.18,7.69,0.1,4.27,7.78,5.52,0.1,0.1,5.9,8.75,26.39,17.57,17.73,0.01,6.28,1.95,7.73,6.43,6.28,3.61,4.87,4.15,3.61,84.96,5.91,-3.32,1.18,-18.73,-0.41,0.0,-30.92,-20.32,0.01,1,0,1,4+6+7+8,+,1+2+3+4+6+7+8,+,41859,36934,0.61,0.12,3393,3012,42.43,14.15,3.33,31.82,3,5,0.0,0.0,0.0,0.0,1.0
4219,BERJAYA LAND BERHAD,Consumer Products & Services,2020-06-01,10,0.5,0.06,-0.0,-0.08,-0.08,0.28,0.32,0.16,0.52,0.8,-24.0,-0.01,-3.12,0.0,0.0,-1.65,-1.58,0.76,0.81,-0.22,-17.0,4.75,-6.12,47.55,0.0,-2.15,10.9,-0.35,-6.35,-2.15,1.19,0.0,0.38,1.19,0.0,-4.61,0.44,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+10,1+2+4+5,1+2+3+4+5+7+8+9+10,1+2+3+4+5+6+7+8+9+10,4049,5160,0.02,-0.01,0,0,-0.1,-0.1,-0.1,-0.08,0,0,0.5,0.0,0.0,0.0,0.0
4405,TAN CHONG MOTOR HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.0,-0.05,-0.0,-7.14,-4.99,1.1,1.21,1.0,1.29,4.36,-5.0,-0.25,-20.66,0.04,3.31,-5.65,1.49,0.2,0.19,1.96,-17.62,18.0,0.19,13.46,0.0,4.53,6.8,2.41,1.55,4.53,2.72,2.3,2.51,2.72,26.65,-8.58,-2.6,3.86,-16.24,-11.81,0.0,0.0,-16.23,-11.78,0,0,0,1+3+4+6+10,3+4,1+2+3+4+5+6+8+9+10,4+5+7+10,3505,4172,0.35,0.07,-10,24,-3.17,-9.52,-6.65,-2.38,0,5,0.0,0.0,0.0,0.0,1.0
4588,UMW HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.0,-12.32,0.22,2.86,1.76,2.55,3.29,2.02,3.64,3.3109,19.0,0.18,5.47,0.04,1.22,5.29,9.84,0.34,0.45,1.07,-152.33,15.48,-68.43,14.4,1.24,0.92,10.93,2.63,-4.02,0.92,2.84,0.66,1.92,2.84,39.27,2.32,-4.7,0.91,-4.27,-2.09,0.0,0.0,-6.96,1.24,0,0,1,4+5+7+10,3+4+5,2+3+4+5+6+7+9+10,+,12820,11739,0.46,0.39,1002,255,2.51,3.81,2.34,1.88,3,1,0.0,0.0,0.0,0.0,1.0
4707,NESTLE (MALAYSIA) BERHAD,Consumer Products & Services,2020-12-01,10,4.0,103.37,8.28,37.52,28.93,138.29,136.5,134.0,147.0,2.38,58.0,2.36,1.73,2.32,1.7,99.03,90.46,0.47,0.47,11.42,28.75,58.86,43.8,45.79,3.51,2.88,0.71,1.85,2.34,2.88,2.82,1.93,2.32,2.82,96.67,0.95,2.27,3.0,-1.32,3.51,0.0,-5.06,-1.33,3.51,1,0,1,1+2+9,+,1+7,+,4701,5412,1.82,2.36,582,909,62.47,50.03,38.57,46.85,0,2,0.5,0.5,1.0,1.0,1.0
4715,GENTING MALAYSIA BERHAD,Consumer Products & Services,2020-12-01,10,0.0,-4.07,-0.0,-3.56,-3.56,2.38,2.92,1.927,3.31,2.64,-8.0,-0.38,-13.01,0.2,6.85,-14.44,-13.55,0.66,0.66,3.74,-6.72,28.15,10.72,17.92,0.0,3.76,6.78,-2.42,1.48,3.76,2.39,3.69,2.88,2.39,24.71,-21.41,-11.61,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+7+9,1+3,1+2+3+4+7+9,1,8494,4529,0.25,-0.4,2116,-481,-4.74,-4.74,-4.74,-3.56,0,5,0.0,0.0,0.0,0.0,0.0
4847,KONSORTIUM TRANSNASIONAL BERHAD,Consumer Products & Services,2019-12-01,10,2.0,-0.64,-0.0,-0.45,-0.45,0.1,0.14,0.03,0.255,-0.14,-2.0,-0.06,-42.86,0.0,0.0,44.29,0.0,0.0,0.0,-27.02,-2.25,23.5,10.62,14.87,0.0,-49.51,51.12,-112.66,-76.48,-49.51,0.0,0.0,0.0,0.0,0.0,-9.19,-10.39,-7.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+6+8+9+10,1+2+3+4+9+10,1+2+3+4+5+6+8+9+10,5,265,129,-0.1,-0.22,32,4,-0.6,-0.6,-0.6,-0.45,0,0,0.0,0.0,0.0,1.0,1.0
5008,HARRISONS HOLDINGS (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,2.0,5.44,4.0,4.6,4.91,3.5,4.03,3.18,4.15,4.87,9.0,0.43,10.67,0.2,4.96,8.84,8.58,0.19,0.17,1.58,10.05,15.24,12.64,12.23,9.31,9.64,5.96,9.16,8.34,9.64,5.32,5.83,5.2,5.32,42.71,5.55,4.06,5.26,0.0,-1.22,0.0,9.31,0.0,-1.24,0,0,0,10,6,5+6+7+8+9+10,3+6+8,1184,1764,0.54,0.39,21,106,3.88,6.14,6.55,2.91,4,5,0.5,0.0,0.5,0.0,1.0
5016,WARISAN TC HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,2.0,-28.36,-0.0,-8.43,-8.43,1.27,1.45,1.11,1.58,4.24,-2.0,-0.93,-64.14,0.0,0.0,-22.05,-2.06,0.04,0.05,0.7,-25.0,86.0,30.5,95.52,0.0,1.8,4.84,1.02,0.04,1.8,3.53,2.01,2.72,3.53,20.88,1.49,-0.86,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+4+5+6+7+10,1+4,1+3+4+5+6+7+10,+,364,440,0.2,-0.1,30,137,-11.24,-11.24,-11.24,-8.43,0,0,0.0,0.0,1.0,0.0,1.0
5022,PAOS HOLDINGS BERHAD,Consumer Products & Services,2020-05-01,10,1.5,-0.17,-0.0,-0.16,-0.16,0.28,0.31,0.2,0.445,0.51,-37.0,-0.01,-3.23,0.02,5.16,-1.65,-1.42,0.0,0.0,1.41,-29.5,63.5,17.0,39.4,0.0,1.68,2.3,-1.13,0.25,1.68,3.37,3.89,3.62,3.37,118.43,5.55,39.32,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+6+7,1,1+2+3+4+6+7+9,3+4+5+6,240,279,0.02,-0.01,19,5,-0.22,-0.22,-0.22,-0.16,0,5,0.5,0.0,0.0,0.0,1.0
5024,HUP SENG INDUSTRIES BERHAD,Consumer Products & Services,2019-12-01,10,3.5,0.7,0.07,0.47,0.29,0.95,0.935,0.89,1.08,0.17,21.0,0.04,4.28,0.06,6.42,26.47,26.79,0.0,0.0,13.73,15.83,19.0,17.42,17.54,1.7,4.17,2.19,5.71,5.72,4.17,3.52,6.44,5.28,3.52,71.52,2.71,3.37,3.79,1.71,4.45,0.0,-5.65,1.7,11.94,1,0,1,4+10,+,1+2+3+4+9+10,+,219,310,0.03,0.05,31,51,0.98,0.63,0.39,0.74,2,5,0.5,0.0,1.0,1.0,1.0
5066,NTPM HOLDINGS BERHAD,Consumer Products & Services,2020-04-01,10,2.0,1.95,0.0,10.02,3.11,0.56,0.6,0.405,0.87,0.44,11.0,0.06,10.0,0.02,4.0,12.57,1.4,0.11,0.14,7.46,18.17,47.0,32.58,30.22,0.0,5.33,2.15,3.28,3.95,5.33,3.56,4.11,3.14,3.56,61.41,6.45,7.29,7.35,-31.79,-20.09,0.0,-49.85,-31.82,-20.11,1,0,1,+,+,1+2+3+4+6+9+10,+,420,778,0.05,0.01,47,8,188.82,13.36,4.15,141.62,4,5,1.0,0.0,0.0,0.0,1.0
5079,GETS GLOBAL BERHAD,Consumer Products & Services,2020-06-01,10,1.5,0.98,-0.0,-0.75,-0.75,1.39,2.41,0.08,4.05,0.35,-24.0,-0.1,-4.15,0.0,0.0,-28.54,-67.22,0.11,0.45,-46.49,-19.0,-0.7,-9.85,11.75,0.0,-29.19,42.69,-67.91,-49.98,-29.19,0.0,0.0,0.0,0.0,0.0,-8.12,-7.25,-6.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+6+7+8+9+10,1+2+3+4+5+7+8+9,1+2+3+4+5+6+7+8+9+10,2+4+10,56,22,0.04,-0.15,0,4,-1.0,-1.0,-1.0,-0.75,0,0,0.0,0.0,0.5,0.0,1.0
5080,POH KONG HOLDINGS BERHAD,Consumer Products & Services,2020-07-01,10,1.5,0.95,0.88,0.44,0.9,0.89,0.785,0.445,1.8,1.44,10.0,0.08,10.19,0.01,1.53,5.37,4.36,0.1,0.09,3.3,7.14,16.67,11.9,10.76,11.01,13.29,6.75,10.43,10.26,13.29,1.99,1.74,1.84,1.99,27.2,-5.13,-1.45,2.93,11.02,-2.82,0.0,-6.16,11.01,-2.82,1,0,0,1+2+5+7,+,1+3+5+7+8,7+9,692,749,0.1,0.06,15,87,1.49,0.59,1.2,1.12,4,2,0.0,0.0,0.5,0.0,1.0
5081,ESTHETICS INTERNATIONAL GROUP BERHAD,Consumer Products & Services,2020-03-01,10,2.0,-0.0,-0.0,0.0,0.0,0.41,0.42,0.37,0.5,0.73,-530.0,-0.0,-0.0,0.02,4.17,-0.11,2.94,0.18,0.14,2.58,9.11,60.0,34.56,25.26,0.0,-1.1,21.32,3.9,5.84,-1.1,3.2,5.15,4.72,3.2,53.62,1.96,2.5,0.04,-20.41,0.0,0.0,-27.41,-21.96,0.0,0,0,0,3+9+10,10,1+3+4+9+10,5,141,171,-0.31,0.02,1,23,0.0,0.0,0.0,0.0,0,5,0.5,0.0,0.5,0.0,1.0
5099,AIRASIA GROUP BERHAD,Consumer Products & Services,2019-12-01,10,2.5,-1.49,-0.0,-11.03,-11.03,0.76,0.935,0.51,1.27,-0.37,-1.0,-1.34,-143.32,0.0,0.0,361.11,-5.14,8.75,2.28,9.33,-9.83,12.05,1.11,13.96,0.0,10.33,10.89,13.48,13.21,10.33,3.91,9.57,6.24,3.91,9.8,20.1,16.97,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,10,1,1+3+6+7+9+10,+,3948,11860,0.38,-0.09,1619,2081,-14.71,-14.71,-14.71,-11.03,0,0,0.5,0.0,1.0,1.0,0.0
5102,GUAN CHONG BERHAD,Consumer Products & Services,2019-12-01,10,2.0,7.34,6.67,1.97,0.61,2.71,3.0,2.18,3.79,1.1659,14.0,0.22,7.33,0.04,1.5,18.46,26.96,0.12,0.05,4.95,12.71,54.0,33.36,32.57,30.3,4.22,3.36,6.0,4.35,4.22,1.2,0.6,0.45,1.2,19.66,8.3,10.09,16.43,0.0,31.34,0.0,67.54,0.0,30.3,0,0,0,3+4+7+10,6,5+6+7+8+10,1+3+7+9,1160,2942,0.08,0.21,85,-94,0.39,2.63,0.81,0.29,3,2,0.0,0.0,0.0,1.0,1.0
5104,CNI HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.0,-0.0,0.0,0.0,0.0,0.12,0.205,0.04,0.275,0.1,240.0,0.0,0.0,0.0,0.0,0.9,-7.23,0.02,0.02,-2.24,-13.0,-7.0,-10.0,,0.0,-4.48,5.69,-3.7,-6.62,-4.48,1.67,0.0,0.0,1.67,31.02,-8.9,-6.35,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+7+8+9+10,1+3+4+5+6+7,1+2+3+4+5+6+7+9+10,1+5+7,134,67,0.0,-0.01,7,-2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
5107,IQ GROUP HOLDINGS BERHAD,Consumer Products & Services,2020-03-01,9,1.5,0.9,-0.0,-0.38,-0.38,0.68,0.935,0.33,1.39,1.43,-21.0,-0.04,-4.28,0.0,0.0,-3.07,-14.44,0.06,0.03,1.52,-56.0,11.25,-22.38,16.29,0.0,-0.84,25.73,-24.25,-10.26,0.0,2.33,4.07,3.89,0.0,24.6,-15.6,-9.22,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+8,1+2+9,1+2+3+5+7+8+9,2,149,120,0.07,-0.22,5,6,-0.5,-0.5,-0.5,-0.38,0,0,0.0,0.0,0.5,0.0,1.0
5131,ZHULIAN CORPORATION BERHAD,Consumer Products & Services,2020-11-01,10,1.0,1.55,0.0,1.59,2.0,1.3,1.95,0.948,2.01,1.2202,18.0,0.11,5.64,0.17,8.72,8.69,7.79,0.0,0.0,25.9,11.82,16.36,14.09,14.24,0.0,7.54,2.09,7.51,7.11,7.54,4.99,6.02,5.2,4.99,68.61,-6.12,-5.55,-6.22,-2.48,-6.02,0.0,-3.96,-2.48,-6.02,1,0,1,1+2+3+5+6+7+8,+,1+2+3+5+7,+,358,170,0.21,0.1,74,63,2.35,2.12,2.66,1.76,3,5,0.0,0.0,0.0,0.0,1.0
5156,XIDELANG HOLDINGS LTD,Consumer Products & Services,2018-12-01,10,1.0,0.0,0.0,0.0,0.0,0.07,0.06,0.05,0.105,0.7,13.0,0.0,0.0,0.0,0.0,0.66,1.64,0.0,0.0,10.18,0.91,29.0,14.96,8.93,73.49,68.16,58.35,10.23,22.83,68.16,2.27,0.0,0.0,2.27,0.0,-5.88,-6.81,0.0,-26.65,0.0,0.0,73.49,-34.18,0.0,1,0,0,1+3+5+6+7+8+9+10,+,4+5+6+8+9+10,4,776,454,0.22,0.01,198,59,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
5157,SAUDEE GROUP BERHAD,Consumer Products & Services,2020-07-01,8,1.0,-0.6,-0.0,-0.9,-0.9,0.49,0.255,0.145,1.19,0.2261,-2.0,-0.12,-47.06,0.0,0.0,-53.47,-70.85,0.13,0.23,-6.38,-18.5,28.5,5.0,28.5,0.0,-10.37,17.25,-19.91,-15.16,0.0,0.33,0.0,0.0,0.0,0.0,-13.98,-9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4,1+2+3+4+6,1+2+3+4+5+7+8,4+7,129,79,-0.04,-0.22,3,2,-1.2,-1.2,-1.2,-0.9,0,0,0.0,0.0,0.0,0.0,1.0
5159,YOONG ONN CORPORATION BERHAD,Consumer Products & Services,2020-06-01,10,2.5,1.09,0.0,1.73,1.37,0.72,0.985,0.565,1.02,1.54,8.0,0.13,13.2,0.03,3.05,8.14,6.29,0.01,0.02,10.64,7.06,9.64,8.35,8.28,0.0,14.01,3.35,13.53,12.29,14.01,3.55,4.64,4.02,3.55,27.72,2.27,1.71,4.69,-4.85,-0.7,0.0,-13.69,-5.59,-1.8,1,0,1,1+4+6,+,1+2+6+7+9,+,141,202,0.11,0.09,11,31,4.01,2.31,1.83,3.01,4,5,0.5,0.0,1.0,0.0,1.0
5160,HOMERITZ CORPORATION BERHAD,Consumer Products & Services,2020-08-01,10,3.0,0.7,0.06,0.69,0.62,0.59,0.6,0.408,0.965,0.61,11.0,0.06,10.0,0.02,2.5,9.05,14.22,0.0,0.0,14.93,10.58,12.64,11.61,11.5,1.04,9.05,2.0,9.06,8.73,9.05,3.71,3.51,3.64,3.71,47.23,-2.76,1.19,3.52,0.02,1.63,0.0,-9.36,-0.41,1.04,1,0,1,2+3+10,+,3+10,+,90,155,0.03,0.06,4,22,1.52,0.92,0.82,1.14,4,4,0.5,0.5,1.0,0.0,1.0
5166,MINDA GLOBAL BERHAD,Consumer Products & Services,2019-12-01,10,0.0,0.03,-0.0,-0.08,-0.08,0.08,0.155,0.03,0.195,0.16,-22.0,-0.01,-6.45,0.0,0.0,-4.44,-17.79,1.22,0.95,-82.56,-6.0,-0.79,-3.4,5.59,0.0,-33.69,39.53,-64.65,-52.91,-33.69,12.32,0.0,10.53,12.32,2.7,62.75,24.58,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8+9+10,1+3+4+5+6+7,316,98,0.26,-0.03,110,-1,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,0.0
5172,K-STAR SPORTS LIMITED,Consumer Products & Services,2019-12-01,10,1.0,0.04,-0.0,-0.08,-0.08,0.37,0.11,0.07,0.98,0.0549,-22.0,-0.01,-9.09,0.0,0.0,-9.29,-24.86,0.38,1.08,-12.03,-8.5,-0.17,-4.34,0.12,0.0,-114.29,348.88,-140.61,-278.46,-114.29,2.0,0.0,0.0,2.0,0.0,-12.37,-7.58,-15.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+6+7+8+9+10,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8+9+10,3+4+5+6+7+8,1472,203,2.18,-0.03,119,2,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
5187,HB GLOBAL LIMITED,Consumer Products & Services,2019-12-01,10,1.0,-0.08,-0.0,-0.42,-4.09,0.13,0.275,0.05,0.305,0.39,-6.0,-0.05,-18.18,0.0,0.0,-12.56,5.06,0.07,0.0,-9.31,-1.8,4.83,1.52,1.7,0.0,-201.68,687.14,57.71,-422.2,-201.68,7.06,0.0,0.0,7.06,12.53,2.75,-10.33,-18.56,0.0,-25.27,0.0,0.0,0.0,-28.51,0,0,0,1+2+4+5+6+7+8+9+10,4+5+6+7,1+2+3+4+5+6+7+8+9+10,5+6,1790,157,1.31,0.03,447,43,-0.56,-0.56,-5.45,-0.42,0,0,0.0,0.0,0.0,0.0,1.0
5188,CHINA OUHUA WINERY HOLDINGS LIMITED,Consumer Products & Services,2019-12-01,8,1.0,0.01,-0.0,-0.08,-11.43,0.04,0.055,0.02,0.085,0.18,-4.0,-0.01,-18.18,0.0,0.0,-8.11,0.13,0.0,0.0,-82.66,-2.08,-0.19,-1.14,,0.0,-121.19,168.79,-28.57,-53.41,0.0,0.0,0.0,0.0,0.0,0.0,16.49,14.61,-24.76,0.0,-46.16,0.0,0.0,0.0,-48.5,0,0,0,6+7+8,1+2+3+4+5+6,1+2+3+4+5+6+7+8,2+4+5+6+7,156,22,0.0,0.0,101,4,-0.1,-0.1,-15.24,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
5196,BERJAYA FOOD BERHAD,Consumer Products & Services,2020-06-01,10,0.5,-0.49,-0.0,-0.24,-0.24,1.42,2.18,1.02,2.24,0.9964,-83.0,-0.03,-1.38,0.01,0.46,-2.64,-5.61,1.13,1.26,10.88,-18.33,51.0,16.34,30.21,0.0,5.12,9.13,-1.16,6.21,5.12,2.0,2.58,2.82,2.0,6.44,3.23,26.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+10,1,1+2+3+4+10,1+2+3+4+5+6+7+8+9+10,60,633,0.05,-0.06,0,0,-0.32,-0.32,-0.32,-0.24,0,0,0.5,0.0,0.0,0.0,0.0
